code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
5216,(株)倉元製作所,4,3,値上がり率・出来高・出来高増加率
7581,(株)サイゼリヤ,7,3,値上がり率・出来高・出来高増加率
2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,10,3,値上がり率・出来高・出来高増加率
5242,(株)アイズ,1,2,値上がり率・出来高増加率
1360,日経平均ベア2倍上場投信,3,2,値上がり率・出来高
150A,(株)ＪＳＨ,3,2,値上がり率・出来高増加率
7501,(株)ティムコ,5,2,値上がり率・出来高増加率
9439,(株)エム・エイチ・グループ,5,2,値上がり率・出来高増加率
1466,iFreeETF JPX日経400ダブルインバース・インデックス,8,2,値上がり率・出来高増加率
3697,(株)ＳＨＩＦＴ,8,2,値上がり率・出来高
1366,iFreeETF 日経平均ダブルインバース・インデックス,9,2,値上がり率・出来高
1459,楽天 ETF-日経ダブルインバース指数連動型,11,2,値上がり率・出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,15,2,値上がり率・出来高
7359,(株)東京通信グループ,16,2,値上がり率・出来高増加率
2018,GX US REIT・トップ20,17,2,値上がり率・出来高増加率
7808,(株)シー・エス・ランバー,18,2,値上がり率・出来高増加率
7640,(株)トップカルチャー,19,2,値上がり率・出来高増加率
1356,TOPIXベア2倍上場投信,24,2,値上がり率・出来高
1795,(株)マサル,25,2,値上がり率・出来高増加率
1472,(NEXT FUNDS)JPX日経400ダブルインバース,27,2,値上がり率・出来高増加率
2871,(株)ニチレイ,27,2,値上がり率・出来高
6869,シスメックス(株),33,2,値上がり率・出来高
542A,(株)ビタブリッドジャパン,37,2,値上がり率・出来高増加率
3382,(株)セブン＆アイ・ホールディングス,45,2,値上がり率・出来高
7532,(株)パン・パシフィック・インターナショナルホールディングス,48,2,値上がり率・出来高
7974,任天堂(株),51,2,値上がり率・出来高
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),58,2,出来高・出来高増加率
2236,GX S&P500配当貴族,59,2,値上がり率・出来高増加率
9107,川崎汽船(株),64,2,値上がり率・出来高
9831,(株)ヤマダホールディングス,73,2,値上がり率・出来高
9602,東宝(株),78,2,値上がり率・出来高
4543,テルモ(株),81,2,値上がり率・出来高
2914,ＪＴ,91,2,値上がり率・出来高
6074,(株)ジェイエスエス,91,2,値上がり率・出来高増加率
3946,(株)トーモク,95,2,値上がり率・出来高増加率
4502,武田薬品工業(株),95,2,値上がり率・出来高
2044,NEXT NOTES S&P500 配当貴族(NR)ETN,113,2,値上がり率・出来高増加率
2801,キッコーマン(株),119,2,値上がり率・出来高
379A,GX S&P500 (ダイナミック・プロテクション),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
2034,NEXT NOTES 韓国KOSPI･ベアETN,2,1,値上がり率
