code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
5071,フィスコアナリストレポート 5期連続の増収・営業増益｜提供：株式会社ヴィス,1,3,値上がり率・出来高・出来高増加率
7048,ベルトラ(株),30,3,値上がり率・出来高・出来高増加率
6548,(株)旅工房,2,2,値上がり率・出来高増加率
7435,(株)ナ・デックス,3,2,値上がり率・出来高増加率
6976,太陽誘電(株),6,2,値上がり率・出来高
9984,ソフトバンクグループ(株),9,2,値上がり率・出来高
7083,ＡＨＣグループ(株),10,2,値上がり率・出来高増加率
4062,イビデン(株),13,2,値上がり率・出来高
3436,(株)ＳＵＭＣＯ,16,2,値上がり率・出来高
285A,キオクシアホールディングス(株),17,2,値上がり率・出来高
6981,(株)村田製作所,17,2,値上がり率・出来高
5856,(株)エルアイイーエイチ,18,2,値上がり率・出来高
1579,日経平均ブル2倍上場投信,21,2,値上がり率・出来高
3350,(株)メタプラネット,22,2,値上がり率・出来高
7013,(株)ＩＨＩ,25,2,値上がり率・出来高
6762,ＴＤＫ(株),27,2,値上がり率・出来高
6361,荏原,29,2,値上がり率・出来高
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,32,2,値上がり率・出来高
4316,(株)ビーマップ,37,2,値上がり率・出来高増加率
3926,(株)オープンドア,41,2,値上がり率・出来高増加率
6366,千代田化工建設(株),46,2,値上がり率・出来高
6857,(株)アドバンテスト,50,2,値上がり率・出来高
1803,清水建設(株),56,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,59,2,値上がり率・出来高
1570,(NEXT FUNDS)日経平均レバレッジ上場投信,61,2,値上がり率・出来高
6920,レーザーテック(株),64,2,値上がり率・出来高
4004,(株)レゾナック・ホールディングス,84,2,値上がり率・出来高
9201,日本航空(株),84,2,値上がり率・出来高
5110,住友ゴム工業(株),99,2,値上がり率・出来高
7202,いすゞ自動車(株),128,2,値上がり率・出来高
2090,NZAM 上場投信 米国国債7-10年(H有),2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
2857,iシェアーズ ドイツ国債 ETF(H有),3,1,出来高増加率
8918,(株)ランド,3,1,出来高
1360,日経平均ベア2倍上場投信,4,1,出来高
443A,iFreeETF 東証REIT指数(2・5・8・11月決算型),4,1,出来高増加率
6387,サムコ(株),4,1,値上がり率
2648,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H有),5,1,出来高増加率
4564,オンコセラピー・サイエンス(株),5,1,出来高
6327,北川精機(株),5,1,値上がり率
2018,GX US REIT・トップ20,6,1,出来高増加率
6740,(株)ジャパンディスプレイ,6,1,出来高
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,7,1,出来高増加率
