code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
6522,(株)アスタリスク,9,3,値上がり率・出来高・出来高増加率
1360,日経平均ベア2倍上場投信,1,2,値上がり率・出来高
4935,(株)リベルタ,2,2,値上がり率・出来高
7815,東京ボード工業(株),3,2,値上がり率・出来高増加率
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,4,2,値上がり率・出来高
1459,楽天 ETF-日経ダブルインバース指数連動型,7,2,値上がり率・出来高
7921,(株)ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7,2,値上がり率・出来高増加率
6696,(株)トラース・オン・プロダクト,10,2,値上がり率・出来高増加率
254A,ＡＩフュージョンキャピタルグループ(株),11,2,値上がり率・出来高増加率
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),12,2,値上がり率・出来高
9501,東京電力ホールディングス(株),12,2,値上がり率・出来高
9651,日本プロセス(株),13,2,値上がり率・出来高増加率
258A,SMT ETF国内リート厳選投資アクティブ,14,2,値上がり率・出来高増加率
6029,アトラグループ(株),18,2,値上がり率・出来高増加率
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,20,2,値上がり率・出来高
3494,(株)マリオン,21,2,値上がり率・出来高増加率
4539,日本ケミファ(株),25,2,値上がり率・出来高増加率
4784,ＧＭＯインターネット(株),30,2,値上がり率・出来高
1366,iFreeETF 日経平均ダブルインバース・インデックス,31,2,値上がり率・出来高
3647,(株)アスリナ,32,2,値上がり率・出来高増加率
8783,ａｂｃ(株),34,2,値上がり率・出来高
3440,日創グループ(株),35,2,値上がり率・出来高増加率
1690,WisdomTree WTI原油上場投信,36,2,値上がり率・出来高増加率
2502,アサヒグループホールディングス(株),39,2,値上がり率・出来高
4347,ブロードメディア(株),41,2,値上がり率・出来高増加率
2043,NEXT NOTES STOXX アセアン好配当50(円、NR)ETN,42,2,値上がり率・出来高増加率
7074,(株)トゥエンティーフォーセブンホールディングス,43,2,値上がり率・出来高増加率
9740,ＣＳＰ,55,2,値上がり率・出来高増加率
2065,NEXT NOTES 日本株配当貴族（ドルH、NR）ETN,59,2,値上がり率・出来高増加率
3490,(株)アズ企画設計,63,2,値上がり率・出来高増加率
1605,(株)ＩＮＰＥＸ,84,2,値上がり率・出来高
4918,(株)アイビー化粧品,88,2,値上がり率・出来高増加率
3840,パス(株),94,2,値上がり率・出来高増加率
138A,光フードサービス(株),102,2,値上がり率・出来高増加率
1466,iFreeETF JPX日経400ダブルインバース・インデックス,106,2,値上がり率・出来高増加率
5243,ｎｏｔｅ(株),117,2,値上がり率・出来高
381A,iFreeETF 米国国債3-5年(H無),1,1,出来高増加率
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),1,1,値上がり率
2259,iシェアーズ フランス国債7-10年(H有),2,1,出来高増加率
8918,(株)ランド,2,1,出来高
183A,MAXIS 米国国債20年超上場投信(H有),3,1,出来高増加率
