code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
3133,(株)海帆,2,2,値上がり率・出来高
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),3,2,値上がり率・出来高
4564,オンコセラピー・サイエンス(株),4,2,値上がり率・出来高
5242,(株)アイズ,4,2,値上がり率・出来高増加率
6634,(株)ＪＮグループ,4,2,値上がり率・出来高
2492,(株)インフォマート,5,2,値上がり率・出来高
9444,(株)トーシンホールディングス,5,2,値上がり率・出来高増加率
285A,キオクシアホールディングス(株),7,2,値上がり率・出来高
4575,(株)キャンバス,8,2,値上がり率・出来高増加率
4935,(株)リベルタ,9,2,値上がり率・出来高
6166,(株)中村超硬,10,2,値上がり率・出来高増加率
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,12,2,値上がり率・出来高
6963,ローム(株),14,2,値上がり率・出来高
3436,(株)ＳＵＭＣＯ,21,2,値上がり率・出来高
5133,(株)テリロジーホールディングス,22,2,値上がり率・出来高増加率
6590,芝浦メカトロニクス(株),26,2,値上がり率・出来高
4424,(株)Ａｍａｚｉａ,27,2,値上がり率・出来高増加率
4005,住友化学(株),29,2,値上がり率・出来高
4446,Ｌｉｎｋ－Ｕグループ(株),30,2,値上がり率・出来高増加率
6966,(株)三井ハイテック,35,2,値上がり率・出来高
2370,(株)メディネット,40,2,値上がり率・出来高増加率
6324,(株)ハーモニック・ドライブ・システムズ,41,2,値上がり率・出来高
1447,ＳＡＡＦホールディングス(株),43,2,値上がり率・出来高増加率
186A,(株)アストロスケールホールディングス,47,2,値上がり率・出来高
485A,(株)パワーエックス,53,2,値上がり率・出来高
3054,(株)ハイパー,54,2,値上がり率・出来高増加率
6506,(株)安川電機,63,2,値上がり率・出来高
543A,ＡＲＣＨＩＯＮ(株),95,2,値上がり率・出来高
4680,(株)ラウンドワン,111,2,値上がり率・出来高
5713,住友金属鉱山(株),127,2,値上がり率・出来高
1360,日経平均ベア2倍上場投信,1,1,出来高
2524,NZAM 上場投信 TOPIX,1,1,出来高増加率
4596,窪田製薬ホールディングス(株),1,1,値上がり率
2091,NZAM 上場投信 ドイツ国債7-10年(H有),2,1,出来高増加率
8918,(株)ランド,2,1,出来高
533A,NZAM 上場投信 S&P500(H無),3,1,出来高増加率
9432,ＮＴＴ(株),3,1,出来高
4597,ソレイジア・ファーマ(株),5,1,出来高
2245,(NEXT FUNDS) ブルームバーグ 独国債(7-10年)(H有),6,1,出来高増加率
9434,ソフトバンク(株),6,1,出来高
2094,東証REITインバースETF,7,1,出来高増加率
