code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
2667,(株)イメージ　ワン,3,3,値上がり率・出来高・出来高増加率
1783,(株)ｆａｎｔａｓｉｓｔａ,4,3,値上がり率・出来高・出来高増加率
4594,ブライトパス・バイオ(株),10,3,値上がり率・出来高・出来高増加率
4882,(株)ペルセウスプロテオミクス,13,3,値上がり率・出来高・出来高増加率
1360,日経平均ベア2倍上場投信,2,2,値上がり率・出来高
2330,(株)フォーサイド,5,2,値上がり率・出来高
9984,ソフトバンクグループ(株),5,2,値上がり率・出来高
576A,GX チャイナテック・カバード・コール,8,2,値上がり率・出来高増加率
6203,豊和工業(株),9,2,値上がり率・出来高
5380,新東(株),12,2,値上がり率・出来高増加率
3653,(株)モルフォ,17,2,値上がり率・出来高
4932,(株)アルマード,18,2,値上がり率・出来高増加率
4052,フィーチャ(株),19,2,値上がり率・出来高
2338,クオンタムソリューションズ(株),21,2,出来高・出来高増加率
550A,(株)ソフトテックス,21,2,値上がり率・出来高増加率
7699,オムニ・プラス・システム,24,2,値上がり率・出来高増加率
9843,(株)ニトリホールディングス,28,2,値上がり率・出来高
4990,昭和化学工業(株),31,2,値上がり率・出来高増加率
264A,(株)Ｓｃｈｏｏ,33,2,値上がり率・出来高増加率
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),37,2,値上がり率・出来高
9087,タカセ(株),42,2,値上がり率・出来高増加率
3038,(株)神戸物産,46,2,値上がり率・出来高
6330,東洋エンジニアリング(株),52,2,値上がり率・出来高
4437,ｇｏｏｄｄａｙｓホールディングス(株),54,2,値上がり率・出来高増加率
9444,(株)トーシンホールディングス,54,2,値上がり率・出来高増加率
8267,イオン(株),56,2,値上がり率・出来高
4891,(株)ティムス,57,2,値上がり率・出来高増加率
9220,エフビー介護サービス(株),59,2,値上がり率・出来高増加率
1356,TOPIXベア2倍上場投信,62,2,値上がり率・出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,68,2,値上がり率・出来高
5966,ＫＴＣ(株),71,2,値上がり率・出来高増加率
1469,JPX日経400ベア2倍上場投信ダブルインバース,77,2,値上がり率・出来高増加率
4661,(株)オリエンタルランド,84,2,値上がり率・出来高
1459,楽天 ETF-日経ダブルインバース指数連動型,88,2,値上がり率・出来高
5019,出光興産(株),88,2,値上がり率・出来高
463A,(株)インテリックスホールディングス,93,2,値上がり率・出来高増加率
533A,NZAM 上場投信 S&P500(H無),102,2,値上がり率・出来高増加率
1481,上場インデックスファンド日本経済貢献株,121,2,値上がり率・出来高増加率
2089,NZAM 上場投信 DAX(H有),1,1,出来高増加率
4440,(株)ヴィッツ,1,1,値上がり率
8918,(株)ランド,1,1,出来高
