code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
5131,リンカーズ(株),5,3,値上がり率・出来高・出来高増加率
9610,ウィルソン・ラーニング　ワールドワイド(株),5,3,値上がり率・出来高・出来高増加率
6085,アーキテクツ・スタジオ・ジャパン(株),1,2,値上がり率・出来高
593A,(株)ティアフォー,3,2,値上がり率・出来高
7356,Ｒｅｔｔｙ(株),3,2,値上がり率・出来高増加率
323A,(株)フライヤー,4,2,値上がり率・出来高増加率
462A,(株)ＦＵＮＤＩＮＮＯ,4,2,値上がり率・出来高
4597,ソレイジア・ファーマ(株),5,2,出来高・出来高増加率
3350,(株)メタプラネット,6,2,値上がり率・出来高
3103,ユニチカ(株),8,2,値上がり率・出来高
5721,エスクリプトエナジー(株),9,2,値上がり率・出来高
5803,(株)フジクラ,9,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,11,2,値上がり率・出来高
5801,古河電気工業(株),11,2,値上がり率・出来高
485A,(株)パワーエックス,14,2,値上がり率・出来高
2776,新都ホールディングス(株),26,2,値上がり率・出来高増加率
6740,(株)ジャパンディスプレイ,26,2,出来高・出来高増加率
288A,ラクサス・テクノロジーズ(株),27,2,値上がり率・出来高増加率
9687,(株)ＫＳＫ,28,2,値上がり率・出来高増加率
9399,ビート・ホールディングス・リミテッド,30,2,値上がり率・出来高
6165,パンチ工業(株),34,2,値上がり率・出来高増加率
4062,イビデン(株),41,2,値上がり率・出来高
7615,(株)京都きもの友禅ホールディングス,42,2,値上がり率・出来高増加率
186A,(株)アストロスケールホールディングス,44,2,値上がり率・出来高
245A,(株)ＩＮＧＳ,55,2,値上がり率・出来高増加率
6613,(株)ＱＤレーザ,60,2,値上がり率・出来高
7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,67,2,値上がり率・出来高増加率
6330,東洋エンジニアリング(株),68,2,値上がり率・出来高
4875,メディシノバ,70,2,値上がり率・出来高増加率
6232,(株)ＡＣＳＬ,92,2,出来高・出来高増加率
8252,(株)丸井グループ,102,2,出来高・出来高増加率
530A,NZAM 上場投信 東証REIT指数(2・5・8・11月決算型),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
1360,日経平均ベア2倍上場投信,2,1,出来高
4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,2,1,値上がり率
7425,初穂商事(株),2,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
9432,ＮＴＴ(株),4,1,出来高
2238,iFreeETF S&P500インバース,6,1,出来高増加率
475A,(株)ギミック,6,1,値上がり率
182A,MAXIS 米国国債20年超上場投信(H無),7,1,出来高増加率
9434,ソフトバンク(株),7,1,出来高
566A,iFreeETF ブルームバーグ日本株(除く金融)高配当50,8,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),8,1,出来高
449A,ステート・ストリート・スパイダー S&P500 ETF(H無),9,1,出来高増加率
2349,(株)エヌアイデイ,10,1,出来高増加率
5724,(株)アサカ理研,10,1,値上がり率
9501,東京電力ホールディングス(株),10,1,出来高
2090,NZAM 上場投信 米国国債7-10年(H有),11,1,出来高増加率
2626,GX デジタル・イノベーション-日本株式,12,1,出来高増加率
2647,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H無),13,1,出来高増加率
7201,日産自動車(株),13,1,出来高
2242,MAXIS NYダウ上場投信(H有),14,1,出来高増加率
285A,キオクシアホールディングス(株),14,1,出来高
7794,(株)イーディーピー,15,1,値上がり率
2247,iFreeETF S&P500(H無),16,1,出来高増加率
334A,(株)ビジュアル・プロセッシング・ジャパン,16,1,値上がり率
5401,日本製鉄(株),16,1,出来高
443A,iFreeETF 東証REIT指数(2・5・8・11月決算型),17,1,出来高増加率
5985,サンコール(株),17,1,値上がり率
9984,ソフトバンクグループ(株),17,1,出来高
2240,上場インデックスファンドS&P500先物インバース,18,1,出来高増加率
2334,(株)イオレ,18,1,値上がり率
2095,GX S&P500配当貴族 (H有),19,1,出来高増加率
6045,(株)レントラックス,19,1,値上がり率
6976,太陽誘電(株),19,1,出来高
1483,iシェアーズ JPX/S&P 設備･人材投資ETF,20,1,出来高増加率
