code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
2438,(株)アスカネット,6,3,値上がり率・出来高・出来高増加率
6634,(株)ＪＮグループ,24,3,値上がり率・出来高・出来高増加率
2338,クオンタムソリューションズ(株),58,3,値上がり率・出来高・出来高増加率
7063,(株)Ｂｉｒｄｍａｎ,1,2,値上がり率・出来高
6522,(株)アスタリスク,4,2,値上がり率・出来高
4935,(株)リベルタ,5,2,値上がり率・出来高
3070,(株)ジェリービーンズグループ,6,2,値上がり率・出来高
4918,(株)アイビー化粧品,7,2,値上がり率・出来高増加率
7878,(株)光・彩,10,2,値上がり率・出来高増加率
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),11,2,値上がり率・出来高増加率
504A,イノバセル(株),14,2,値上がり率・出来高増加率
7781,(株)平山ホールディングス,14,2,値上がり率・出来高増加率
6731,(株)ピクセラ,20,2,値上がり率・出来高増加率
7359,(株)東京通信グループ,20,2,値上がり率・出来高増加率
2321,(株)ソフトフロントホールディングス,22,2,値上がり率・出来高増加率
215A,(株)タイミー,25,2,値上がり率・出来高
5578,ＡＲアドバンストテクノロジ(株),29,2,値上がり率・出来高増加率
4990,昭和化学工業(株),32,2,値上がり率・出来高増加率
9337,(株)トリドリ,33,2,値上がり率・出来高増加率
3664,(株)ＷＩＺＥ,39,2,値上がり率・出来高
4056,ニューラルグループ(株),45,2,値上がり率・出来高増加率
4372,ユミルリンク(株),49,2,値上がり率・出来高増加率
6363,(株)酉島製作所,52,2,値上がり率・出来高増加率
6701,ＮＥＣ,58,2,値上がり率・出来高
1960,(株)サンテック,61,2,値上がり率・出来高増加率
8766,東京海上ホールディングス(株),62,2,値上がり率・出来高
3697,(株)ＳＨＩＦＴ,63,2,値上がり率・出来高
6560,(株)エル・ティー・エス,70,2,値上がり率・出来高増加率
9201,日本航空(株),73,2,値上がり率・出来高
8152,ソマール(株),79,2,値上がり率・出来高増加率
6366,千代田化工建設(株),83,2,値上がり率・出来高
4120,スガイ化学工業(株),85,2,値上がり率・出来高増加率
5246,(株)ＥＬＥＭＥＮＴＳ,102,2,値上がり率・出来高増加率
2090,NZAM 上場投信 米国国債7-10年(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
1360,日経平均ベア2倍上場投信,2,1,出来高
496A,One ETF 日本国債 17-20年,2,1,出来高増加率
7602,(株)レダックス,2,1,値上がり率
2011,SMDAM Active ETF 日本高配当株式,3,1,出来高増加率
9432,ＮＴＴ(株),3,1,出来高
9941,太洋物産(株),3,1,値上がり率
4564,オンコセラピー・サイエンス(株),4,1,出来高
499A,ラグジュアリー厳選10 欧州株(ネットリターン)ETN,4,1,出来高増加率
2235,上場インデックスファンド米国株式(ダウ平均)H無,5,1,出来高増加率
4597,ソレイジア・ファーマ(株),5,1,出来高
9434,ソフトバンク(株),6,1,出来高
9984,ソフトバンクグループ(株),7,1,出来高
234A,GX MSCI キャッシュフローキング-日本株式,8,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),8,1,出来高
2254,GX チャイナEV&バッテリー,9,1,出来高増加率
285A,キオクシアホールディングス(株),9,1,出来高
7376,ＢＣＣ(株),9,1,値上がり率
140A,iFreeETF 米国10年国債先物インバース,10,1,出来高増加率
6740,(株)ジャパンディスプレイ,10,1,出来高
2081,政策保有解消推進ETF,11,1,出来高増加率
5401,日本製鉄(株),11,1,出来高
2087,NZAM 上場投信 NASDAQ100(H有),12,1,出来高増加率
6166,(株)中村超硬,12,1,値上がり率
7201,日産自動車(株),12,1,出来高
1438,(株)岐阜造園,13,1,出来高増加率
7603,ジーイエット(株),13,1,値上がり率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高
5803,(株)フジクラ,14,1,出来高
541A,One ETF TOPIX高配当株グロース指数,15,1,出来高増加率
7203,トヨタ自動車(株),15,1,出来高
1579,日経平均ブル2倍上場投信,16,1,出来高
2248,iFreeETF S&P500(H有),16,1,出来高増加率
4840,(株)トライアイズ,16,1,値上がり率
147A,(株)ソラコム,17,1,値上がり率
2839,MAXIS 米国国債7-10年上場投信(H有),17,1,出来高増加率
8136,(株)サンリオ,17,1,出来高
4812,(株)電通総研,18,1,値上がり率
5016,ＪＸ金属(株),18,1,出来高
6081,アライドアーキテクツ(株),18,1,出来高増加率
2245,(NEXT FUNDS) ブルームバーグ 独国債(7-10年)(H有),19,1,出来高増加率
4828,ビジネスエンジニアリング(株),19,1,値上がり率
5801,古河電気工業(株),19,1,出来高
7012,川崎重工業(株),20,1,出来高
5126,ポーターズ(株),21,1,値上がり率
5337,ダントーホールディングス(株),21,1,出来高増加率
7267,ホンダ,21,1,出来高
2089,NZAM 上場投信 DAX(H有),22,1,出来高増加率
9501,東京電力ホールディングス(株),22,1,出来高
3436,(株)ＳＵＭＣＯ,23,1,出来高
4258,(株)網屋,23,1,値上がり率
572A,iシェアーズ 日本国債3-7年,23,1,出来高増加率
4478,フリー(株),24,1,値上がり率
6976,太陽誘電(株),24,1,出来高
6396,(株)宇野澤組鐵工所,25,1,出来高増加率
6981,(株)村田製作所,25,1,出来高
2032,NEXT NOTES 香港ハンセン･ベアETN,26,1,出来高増加率
2034,NEXT NOTES 韓国KOSPI･ベアETN,26,1,値上がり率
5802,住友電気工業(株),26,1,出来高
1306,(NEXT FUNDS)TOPIX連動型上場投信,27,1,出来高
150A,(株)ＪＳＨ,27,1,出来高増加率
6736,サン電子(株),27,1,値上がり率
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ(株),28,1,値上がり率
6758,ソニーグループ(株),28,1,出来高
7062,(株)フレアス,28,1,出来高増加率
1356,TOPIXベア2倍上場投信,29,1,出来高
3409,(株)北紡,29,1,出来高増加率
265A,Ｈｍｃｏｍｍ(株),30,1,出来高増加率
330A,(株)ＴａｌｅｎｔＸ,30,1,値上がり率
6752,パナソニック　ホールディングス(株),30,1,出来高
2846,(NEXT FUNDS) ダウ・ジョーンズ工業株30種(H有),31,1,出来高増加率
5136,ｔｒｉｐｌａ(株),31,1,値上がり率
6526,(株)ソシオネクスト,31,1,出来高
7011,三菱重工業(株),32,1,出来高
9059,カンダホールディングス(株),32,1,出来高増加率
3350,(株)メタプラネット,33,1,出来高
3583,オーベクス(株),33,1,出来高増加率
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,34,1,出来高
1620,(NEXT FUNDS)素材･化学上場投信,34,1,出来高増加率
3845,(株)アイフリークモバイル,34,1,値上がり率
295A,One ETF FTSE・サウジアラビア・インデックス,35,1,出来高増加率
338A,(株)ＺｅｎｍｕＴｅｃｈ,35,1,値上がり率
