code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
2321,(株)ソフトフロントホールディングス,1,3,値上がり率・出来高・出来高増加率
8746,ｕｎｂａｎｋｅｄ(株),4,3,値上がり率・出来高・出来高増加率
485A,(株)パワーエックス,7,3,値上がり率・出来高・出来高増加率
7709,クボテック(株),2,2,値上がり率・出来高増加率
4564,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高
8254,(株)さいか屋,3,2,値上がり率・出来高増加率
4370,モビルス(株),5,2,値上がり率・出来高増加率
9984,ソフトバンクグループ(株),5,2,値上がり率・出来高
5287,(株)イトーヨーギョー,8,2,値上がり率・出来高増加率
4052,フィーチャ(株),9,2,値上がり率・出来高
5803,(株)フジクラ,9,2,値上がり率・出来高
7273,(株)イクヨ,9,2,値上がり率・出来高増加率
3664,(株)ＷＩＺＥ,10,2,値上がり率・出来高
5801,古河電気工業(株),11,2,値上がり率・出来高
9501,東京電力ホールディングス(株),11,2,値上がり率・出来高
7602,(株)レダックス,14,2,値上がり率・出来高増加率
5301,東海カーボン(株),17,2,値上がり率・出来高
6779,日本電波工業(株),18,2,値上がり率・出来高増加率
5802,住友電気工業(株),22,2,値上がり率・出来高
5016,ＪＸ金属(株),23,2,値上がり率・出来高
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),24,2,出来高・出来高増加率
5019,出光興産(株),25,2,値上がり率・出来高
1783,(株)ｆａｎｔａｓｉｓｔａ,27,2,値上がり率・出来高
6647,森尾電機(株),27,2,値上がり率・出来高増加率
7013,(株)ＩＨＩ,29,2,値上がり率・出来高
6330,東洋エンジニアリング(株),34,2,値上がり率・出来高
5020,ＥＮＥＯＳホールディングス(株),38,2,値上がり率・出来高
7061,日本ホスピスホールディングス(株),39,2,値上がり率・出来高増加率
7211,三菱自動車(株),39,2,値上がり率・出来高
3653,(株)モルフォ,46,2,値上がり率・出来高
5533,(株)エリッツホールディングス,46,2,値上がり率・出来高増加率
3103,ユニチカ(株),65,2,値上がり率・出来高
3110,日東紡,74,2,値上がり率・出来高
3656,ＫＬａｂ(株),87,2,値上がり率・出来高
9706,日本空港ビルデング(株),94,2,出来高・出来高増加率
1803,清水建設(株),140,2,値上がり率・出来高
