code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,1,3,値上がり率・出来高・出来高増加率
462A,(株)ＦＵＮＤＩＮＮＯ,3,3,値上がり率・出来高・出来高増加率
6574,(株)コンヴァノ,12,3,値上がり率・出来高・出来高増加率
8918,(株)ランド,1,2,値上がり率・出来高
9444,(株)トーシンホールディングス,2,2,値上がり率・出来高増加率
4199,ワンダープラネット(株),4,2,値上がり率・出来高増加率
6647,森尾電機(株),6,2,値上がり率・出来高増加率
6085,アーキテクツ・スタジオ・ジャパン(株),8,2,値上がり率・出来高
5998,(株)アドバネクス,9,2,値上がり率・出来高増加率
6613,(株)ＱＤレーザ,10,2,値上がり率・出来高
334A,(株)ビジュアル・プロセッシング・ジャパン,13,2,値上がり率・出来高増加率
5016,ＪＸ金属(株),16,2,値上がり率・出来高
593A,(株)ティアフォー,18,2,値上がり率・出来高
4380,(株)Ｍマート,19,2,値上がり率・出来高増加率
7090,(株)リグア,25,2,値上がり率・出来高増加率
6330,東洋エンジニアリング(株),27,2,値上がり率・出来高
5713,住友金属鉱山(株),30,2,値上がり率・出来高
6305,日立建機(株),31,2,値上がり率・出来高
9408,(株)ＢＳＮメディアホールディングス,37,2,値上がり率・出来高増加率
8053,住友商事(株),42,2,値上がり率・出来高
4762,(株)エックスネット,61,2,値上がり率・出来高増加率
5138,(株)Ｒｅｂａｓｅ,64,2,値上がり率・出来高増加率
5202,日本板硝子(株),67,2,出来高・出来高増加率
3998,(株)すららネット,69,2,値上がり率・出来高増加率
2415,ヒューマンホールディングス(株),71,2,値上がり率・出来高増加率
4256,(株)サインド,72,2,値上がり率・出来高増加率
5915,(株)駒井ハルテック,75,2,値上がり率・出来高増加率
5870,(株)ナルネットコミュニケーションズ,76,2,値上がり率・出来高増加率
4378,(株)ＣＩＮＣ,80,2,値上がり率・出来高増加率
4376,(株)くふうカンパニーホールディングス,85,2,値上がり率・出来高増加率
1848,(株)富士ピー・エス,88,2,値上がり率・出来高増加率
4016,ＭＩＴホールディングス(株),95,2,値上がり率・出来高増加率
5711,三菱マテリアル(株),101,2,値上がり率・出来高
6098,(株)リクルートホールディングス,110,2,値上がり率・出来高
6548,(株)旅工房,122,2,値上がり率・出来高増加率
5570,(株)ジェノバ,128,2,値上がり率・出来高増加率
3089,テクノアルファ(株),132,2,値上がり率・出来高増加率
6573,ＣＲＡＶＩＡ(株),135,2,値上がり率・出来高増加率
1653,iFreeETF MSCIジャパンESGセレクト･リーダーズ,1,1,出来高増加率
3639,(株)ボルテージ,2,1,出来高増加率
4564,オンコセラピー・サイエンス(株),2,1,出来高
2527,NZAM 上場投信 東証REIT Core指数,3,1,出来高増加率
9432,ＮＴＴ(株),3,1,出来高
1360,日経平均ベア2倍上場投信,4,1,出来高
538A,NZAM 上場投信 米国国債7-10年(H無),4,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),5,1,出来高
9115,明海グループ(株),5,1,値上がり率
3350,(株)メタプラネット,6,1,出来高
539A,NZAM 上場投信 海外債券(FTSE WGBI除く日本)(H無),6,1,出来高増加率
2645,GX レジャー&エンターテインメント-日本株式,7,1,出来高増加率
4588,オンコリスバイオファーマ(株),7,1,値上がり率
9434,ソフトバンク(株),7,1,出来高
5803,(株)フジクラ,8,1,出来高
611A,One ETF 日本国債27-30年,8,1,出来高増加率
2082,投資家経営者一心同体ETF,9,1,出来高増加率
9501,東京電力ホールディングス(株),9,1,出来高
2055,日和産業(株),10,1,出来高増加率
9984,ソフトバンクグループ(株),10,1,出来高
196A,(株)ＭＦＳ,11,1,値上がり率
3664,(株)ＷＩＺＥ,11,1,出来高
6976,太陽誘電(株),12,1,出来高
285A,キオクシアホールディングス(株),13,1,出来高
8237,(株)松屋,13,1,値上がり率
534A,NZAM 上場投信 NASDAQ100(H無),14,1,出来高増加率
5401,日本製鉄(株),14,1,出来高
2567,NZAM 上場投信 S&P/JPXカーボン・エフィシェント指数,15,1,出来高増加率
6045,(株)レントラックス,15,1,値上がり率
2435,(株)シダー,16,1,出来高増加率
6580,(株)ライトアップ,16,1,値上がり率
6570,(株)共和コーポレーション,17,1,値上がり率
7081,コーユーレンティア(株),17,1,出来高増加率
7201,日産自動車(株),17,1,出来高
4287,(株)ジャストプランニング,18,1,出来高増加率
5801,古河電気工業(株),18,1,出来高
8306,(株)三菱ＵＦＪフィナンシャル・グループ,19,1,出来高
9478,ＳＥホールディングス・アンド・インキュベーションズ(株),19,1,出来高増加率
1499,MAXIS 日本株高配当70マーケットニュートラル,20,1,出来高増加率
4689,ＬＩＮＥヤフー(株),20,1,出来高
5724,(株)アサカ理研,20,1,値上がり率
7719,(株)東京衡機,21,1,値上がり率
543A,ＡＲＣＨＩＯＮ(株),22,1,出来高
6276,シリウスビジョン(株),22,1,値上がり率
6599,エブレン(株),22,1,出来高増加率
2091,NZAM 上場投信 ドイツ国債7-10年(H有),23,1,出来高増加率
7203,トヨタ自動車(株),23,1,出来高
7878,(株)光・彩,23,1,値上がり率
5253,カバー(株),24,1,値上がり率
6981,(株)村田製作所,25,1,出来高
9237,(株)笑美面,25,1,値上がり率
2844,上場インデックスファンド豪州国債(H無),26,1,出来高増加率
5971,(株)共和工業所,26,1,値上がり率
7532,(株)パン・パシフィック・インターナショナルホールディングス,26,1,出来高
2286,林兼産業(株),27,1,出来高増加率
8136,(株)サンリオ,27,1,出来高
3224,(株)ゼネラル・オイスター,28,1,出来高増加率
3747,(株)インタートレード,28,1,値上がり率
4755,楽天グループ(株),28,1,出来高
2814,佐藤食品工業(株),29,1,値上がり率
7122,近畿車輛(株),29,1,出来高増加率
3083,スターシーズ(株),30,1,出来高増加率
5103,昭和ホールディングス(株),30,1,出来高
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,31,1,出来高
7521,(株)ムサシ,31,1,出来高増加率
2737,(株)トーメンデバイス,32,1,値上がり率
7267,ホンダ,32,1,出来高
7808,(株)シー・エス・ランバー,32,1,出来高増加率
233A,iFreeETF インドNifty50,33,1,出来高増加率
581A,ＧＯ(株),33,1,値上がり率
8001,伊藤忠商事(株),33,1,出来高
4629,大伸化学(株),34,1,出来高増加率
5802,住友電気工業(株),34,1,出来高
604A,(株)ビーエイブル,34,1,値上がり率
3103,ユニチカ(株),35,1,出来高
3647,(株)アスリナ,35,1,値上がり率
8119,(株)三栄コーポレーション,35,1,出来高増加率
6027,弁護士ドットコム(株),36,1,値上がり率
7111,ＩＮＥＳＴ(株),36,1,出来高増加率
8267,イオン(株),36,1,出来高
2044,NEXT NOTES S&P500 配当貴族(NR)ETN,37,1,出来高増加率
3436,(株)ＳＵＭＣＯ,37,1,出来高
3315,日本コークス工業(株),38,1,出来高
3994,(株)マネーフォワード,38,1,値上がり率
6074,(株)ジェイエスエス,38,1,出来高増加率
2291,福留ハム(株),39,1,出来高増加率
4849,エン(株),39,1,値上がり率
6758,ソニーグループ(株),39,1,出来高
7012,川崎重工業(株),40,1,出来高
7357,(株)ジオコード,40,1,値上がり率
1948,(株)弘電社,41,1,出来高増加率
7138,(株)ＴＯＲＩＣＯ,41,1,出来高
7409,ＡｅｒｏＥｄｇｅ(株),41,1,値上がり率
5741,(株)ＵＡＣＪ,42,1,値上がり率
8030,中央魚類(株),42,1,出来高増加率
4005,住友化学(株),43,1,出来高
8066,三谷商事(株),43,1,値上がり率
9816,(株)ストライダーズ,43,1,出来高増加率
4875,メディシノバ,44,1,値上がり率
6063,日本エマージェンシーアシスタンス(株),44,1,出来高増加率
7011,三菱重工業(株),44,1,出来高
1579,日経平均ブル2倍上場投信,45,1,出来高
2036,NEXT NOTES 金先物 ダブル・ブル ETN,45,1,値上がり率
2861,上場インデックスファンドフランス国債(H無),45,1,出来高増加率
8801,三井不動産(株),46,1,出来高
9028,(株)ゼロ,46,1,出来高増加率
328A,GX プライシングパワー・リーダーズ-日本株式,47,1,出来高増加率
6227,ＡＩメカテック(株),47,1,値上がり率
7211,三菱自動車(株),47,1,出来高
6501,(株)日立製作所,48,1,出来高
2181,パーソルホールディングス(株),49,1,出来高
7013,(株)ＩＨＩ,50,1,出来高
186A,(株)アストロスケールホールディングス,51,1,出来高
4816,東映アニメーション(株),51,1,値上がり率
6018,阪神内燃機工業(株),51,1,出来高増加率
1515,日鉄鉱業(株),52,1,値上がり率
404A,GX チャイナテック・トップ10,52,1,出来高増加率
9433,ＫＤＤＩ(株),52,1,出来高
498A,防衛・航空宇宙 欧州株(ネットリターン)ETN,53,1,出来高増加率
6840,(株)ＡＫＩＢＡホールディングス,53,1,値上がり率
9107,川崎汽船(株),53,1,出来高
2639,GX バイオ＆メドテック-日本株式,54,1,値上がり率
3189,(株)ＡＮＡＰホールディングス,54,1,出来高
515A,iシェアーズ 高格付け日本円社債 ETF,54,1,出来高増加率
3382,(株)セブン＆アイ・ホールディングス,55,1,出来高
499A,ラグジュアリー厳選10 欧州株(ネットリターン)ETN,55,1,出来高増加率
4392,ＦＩＧ(株),56,1,出来高
6736,サン電子(株),56,1,値上がり率
9978,(株)文教堂グループホールディングス,56,1,出来高増加率
6526,(株)ソシオネクスト,57,1,出来高
7707,プレシジョン・システム・サイエンス(株),57,1,値上がり率
9365,トレーディア(株),57,1,出来高増加率
2146,ＵＴグループ(株),58,1,出来高
3113,(株)ＵＮＩＶＡ・Ｏａｋホールディングス,58,1,値上がり率
8945,サンネクスタグループ(株),58,1,出来高増加率
4059,(株)まぐまぐ,59,1,値上がり率
7524,マルシェ(株),59,1,出来高増加率
9399,ビート・ホールディングス・リミテッド,59,1,出来高
1680,上場インデックスファンド海外先進国株式,60,1,出来高増加率
5715,古河機械金属(株),60,1,値上がり率
7974,任天堂(株),60,1,出来高
5444,大和工業(株),61,1,値上がり率
8316,(株)三井住友フィナンシャルグループ,61,1,出来高
6301,コマツ,62,1,値上がり率
7272,ヤマハ発動機(株),62,1,出来高
9241,(株)フューチャーリンクネットワーク,62,1,出来高増加率
2612,かどや製油(株),63,1,出来高増加率
4476,ＡＩ　ＣＲＯＳＳ(株),63,1,値上がり率
8750,(株)第一ライフグループ,63,1,出来高
5704,(株)ＪＭＣ,64,1,出来高増加率
6723,ルネサスエレクトロニクス(株),64,1,出来高
166A,(株)タスキホールディングス,65,1,値上がり率
7360,(株)オンデック,65,1,出来高増加率
3697,(株)ＳＨＩＦＴ,66,1,出来高
5983,イワブチ(株),66,1,値上がり率
7871,フクビ化学工業(株),66,1,出来高増加率
2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,67,1,出来高
6005,三浦工業(株),67,1,値上がり率
535A,NZAM 上場投信 DAX(H無),68,1,出来高増加率
6302,住友重機械工業(株),68,1,値上がり率
8308,(株)りそなホールディングス,68,1,出来高
5921,川岸工業(株),69,1,出来高増加率
8309,三井住友トラストグループ(株),69,1,出来高
2646,GX メタルビジネス-日本株式,70,1,値上がり率
4062,イビデン(株),70,1,出来高
585A,日本バリュー・ボトムアップ株式投資戦略,70,1,出来高増加率
479A,ＰＲＯＮＩ(株),71,1,値上がり率
4901,富士フイルムホールディングス(株),71,1,出来高
3110,日東紡,72,1,出来高
3467,アグレ都市デザイン(株),73,1,値上がり率
8411,(株)みずほフィナンシャルグループ,73,1,出来高
9215,(株)ＣａＳｙ,73,1,出来高増加率
6862,ミナトホールディングス(株),74,1,値上がり率
7046,ＴＤＳＥ(株),74,1,出来高増加率
8604,野村ホールディングス(株),74,1,出来高
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,75,1,出来高
7836,アビックス(株),75,1,出来高増加率
1498,One ETF ESG,76,1,出来高増加率
6857,(株)アドバンテスト,76,1,出来高
2345,(株)ＨＯＤＬ１,77,1,値上がり率
7345,(株)アイ・パートナーズフィナンシャル,77,1,出来高増加率
7212,(株)エフテック,78,1,出来高増加率
7358,(株)ポピンズ,78,1,値上がり率
3905,データセクション(株),79,1,出来高
7885,タカノ(株),79,1,出来高増加率
8914,エリアリンク(株),79,1,値上がり率
7093,アディッシュ(株),80,1,出来高増加率
2173,(株)博展,81,1,値上がり率
2934,ジェイフロンティア(株),81,1,出来高増加率
7261,マツダ(株),81,1,出来高
4751,(株)サイバーエージェント,82,1,出来高
526A,JPXスタートアップ急成長100ETF,82,1,出来高増加率
6104,芝浦機械(株),82,1,値上がり率
338A,(株)ＺｅｎｍｕＴｅｃｈ,83,1,値上がり率
4270,(株)ＢｅｅＸ,83,1,出来高増加率
5411,ＪＦＥホールディングス(株),83,1,出来高
4344,ソースネクスト(株),84,1,値上がり率
4597,ソレイジア・ファーマ(株),84,1,出来高
5888,ＤＡＩＷＡ　ＣＹＣＬＥ(株),84,1,出来高増加率
6762,ＴＤＫ(株),85,1,出来高
9229,(株)サンウェルズ,85,1,値上がり率
5020,ＥＮＥＯＳホールディングス(株),86,1,出来高
552A,MAXIS 米国AIインフラ株上場投信,86,1,出来高増加率
3968,セグエグループ(株),87,1,値上がり率
6752,パナソニック　ホールディングス(株),87,1,出来高
3692,(株)ＦＦＲＩセキュリティ,88,1,値上がり率
8058,三菱商事(株),89,1,出来高
9557,(株)エアークローゼット,89,1,値上がり率
3845,(株)アイフリークモバイル,90,1,値上がり率
4063,信越化学工業(株),90,1,出来高
9857,英和(株),90,1,出来高増加率
1306,(NEXT FUNDS)TOPIX連動型上場投信,91,1,出来高
2643,(NEXTFUNDS) MSCIジャパンカントリー指数(セレクト),91,1,出来高増加率
580A,GX 銅ビジネス,91,1,値上がり率
5945,天龍製鋸(株),92,1,出来高増加率
6902,(株)デンソー,92,1,出来高
7175,今村証券(株),92,1,値上がり率
4188,三菱ケミカルグループ(株),93,1,出来高
472A,(株)ミラティブ,93,1,値上がり率
487A,(NEXT FUNDS) ドイツ株式・DAX(H無),93,1,出来高増加率
2656,(株)ベクターホールディングス,94,1,値上がり率
314A,iシェアーズ ゴールド ETF,94,1,出来高
5187,クリエートメディック(株),94,1,出来高増加率
2790,(株)ナフコ,95,1,出来高増加率
8410,(株)セブン銀行,95,1,出来高
3627,テクミラホールディングス(株),96,1,値上がり率
7936,(株)アシックス,96,1,出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,97,1,出来高
3947,ダイナパック(株),97,1,出来高増加率
4493,(株)サイバーセキュリティクラウド,97,1,値上がり率
1459,楽天 ETF-日経ダブルインバース指数連動型,98,1,出来高
6532,(株)ベイカレント,98,1,値上がり率
3077,ホリイフードサービス(株),99,1,値上がり率
4503,アステラス製薬(株),99,1,出来高
5707,東邦亜鉛(株),100,1,値上がり率
2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,101,1,値上がり率
5939,(株)大谷工業,101,1,出来高増加率
4243,(株)ニックス,102,1,値上がり率
9101,日本郵船(株),102,1,出来高
9679,ホウライ(株),102,1,出来高増加率
3320,クロスプラス(株),103,1,出来高増加率
606A,金2倍ブルETF,103,1,値上がり率
6701,ＮＥＣ,103,1,出来高
3477,フォーライフ(株),104,1,出来高増加率
4082,第一稀元素化学工業(株),104,1,値上がり率
7603,ジーイエット(株),104,1,出来高
1697,WisdomTree 大豆上場投信,105,1,出来高増加率
6135,(株)牧野フライス製作所,105,1,値上がり率
8031,三井物産(株),105,1,出来高
223A,GX AI&ビッグデータ,106,1,出来高増加率
5753,日本伸銅(株),106,1,値上がり率
7269,スズキ(株),106,1,出来高
9166,(株)ＧＥＮＤＡ,107,1,出来高
9692,(株)シーイーシー,107,1,値上がり率
1968,太平電業(株),108,1,値上がり率
3495,香陵住販(株),108,1,出来高増加率
6659,(株)メディアリンクス,108,1,出来高
4568,第一三共(株),109,1,出来高
5571,エキサイトホールディングス(株),109,1,値上がり率
6248,(株)横田製作所,109,1,出来高増加率
7827,(株)オービス,110,1,出来高増加率
9831,(株)ヤマダホールディングス,110,1,出来高
2565,GX ロジスティクス・J-REIT,111,1,出来高増加率
3231,野村不動産ホールディングス(株),111,1,出来高
4068,ベイシス(株),111,1,値上がり率
2502,アサヒグループホールディングス(株),112,1,出来高
4920,(株)日本色材工業研究所,112,1,出来高増加率
7266,(株)今仙電機製作所,112,1,値上がり率
6943,ＮＫＫスイッチズ(株),113,1,出来高増加率
9104,(株)商船三井,113,1,出来高
2877,日東ベスト(株),114,1,出来高増加率
3407,旭化成(株),114,1,出来高
4100,戸田工業(株),114,1,値上がり率
224A,GX ウラニウムビジネス,115,1,値上がり率
6740,(株)ジャパンディスプレイ,115,1,出来高
9252,(株)ラストワンマイル,115,1,出来高増加率
1605,(株)ＩＮＰＥＸ,116,1,出来高
7743,(株)シード,116,1,出来高増加率
489A,東証REIT物流フォーカスETF,117,1,出来高増加率
6315,ＴＯＷＡ(株),117,1,出来高
6316,(株)丸山製作所,117,1,値上がり率
4452,花王(株),118,1,出来高
4840,(株)トライアイズ,118,1,値上がり率
7619,田中商事(株),118,1,出来高増加率
2528,iFreeETF 東証REIT Core指数,119,1,出来高増加率
6963,ローム(株),119,1,出来高
2097,GX レジデンシャル・J-REIT,120,1,出来高増加率
3933,チエル(株),120,1,値上がり率
6954,ファナック(株),120,1,出来高
4478,フリー(株),121,1,値上がり率
4661,(株)オリエンタルランド,121,1,出来高
5131,リンカーズ(株),121,1,出来高増加率
4591,(株)リボミック,122,1,値上がり率
6503,三菱電機(株),122,1,出来高
2847,GX 新成長インフラ-日本株式,123,1,出来高増加率
302A,(株)ビースタイルホールディングス,123,1,値上がり率
6326,(株)クボタ,123,1,出来高
6145,ＮＩＴＴＯＫＵ(株),124,1,値上がり率
7254,(株)ユニバンス,124,1,出来高増加率
8113,ユニ・チャーム(株),124,1,出来高
8766,東京海上ホールディングス(株),125,1,出来高
9828,(株)Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,125,1,値上がり率
1911,住友林業(株),126,1,出来高
304A,フォルシア(株),126,1,値上がり率
7162,アストマックス(株),126,1,出来高増加率
2092,NZAM 上場投信 フランス国債7-10年(H有),127,1,出来高増加率
6702,富士通(株),127,1,出来高
3583,オーベクス(株),128,1,出来高増加率
8601,(株)大和証券グループ本社,128,1,出来高
4428,(株)シノプス,129,1,値上がり率
536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),129,1,出来高増加率
9506,東北電力(株),129,1,出来高
1696,WisdomTree とうもろこし上場投信,130,1,値上がり率
5616,(株)雨風太陽,130,1,出来高増加率
9503,関西電力(株),130,1,出来高
1827,(株)ナカノフドー建設,131,1,値上がり率
8591,オリックス(株),131,1,出来高
3667,(株)ｅｎｉｓｈ,132,1,値上がり率
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),132,1,出来高
3840,パス(株),133,1,値上がり率
533A,NZAM 上場投信 S&P500(H無),133,1,出来高増加率
8002,丸紅(株),133,1,出来高
1446,(株)キャンディル,134,1,出来高増加率
4499,(株)Ｓｐｅｅｅ,134,1,値上がり率
208A,(株)構造計画研究所ホールディングス,135,1,出来高増加率
7751,キヤノン(株),135,1,出来高
3652,(株)ディジタルメディアプロフェッショナル,136,1,出来高増加率
6469,(株)放電精密加工研究所,136,1,値上がり率
8783,ａｂｃ(株),136,1,出来高
6615,ユー・エム・シー・エレクトロニクス(株),137,1,出来高増加率
7733,オリンパス(株),137,1,出来高
2162,ｎｍｓホールディングス(株),138,1,出来高増加率
4543,テルモ(株),138,1,出来高
7456,松田産業(株),138,1,値上がり率
313A,iシェアーズ S&P500 トップ20 ETF,139,1,出来高増加率
5985,サンコール(株),139,1,出来高
6395,(株)タダノ,140,1,値上がり率
7270,(株)ＳＵＢＡＲＵ,140,1,出来高
4624,イサム塗料(株),141,1,出来高増加率
5019,出光興産(株),141,1,出来高
7050,(株)フロンティアインターナショナル,141,1,値上がり率
2640,GX ゲーム＆アニメ-日本株式,142,1,値上がり率
3659,(株)ネクソン,142,1,出来高
531A,NZAM 上場投信 日経平均高配当株50,142,1,出来高増加率
268A,リガク・ホールディングス(株),143,1,出来高
6286,靜甲(株),143,1,値上がり率
3402,東レ(株),144,1,出来高
2413,エムスリー(株),145,1,出来高
6926,岡谷電機産業(株),145,1,出来高増加率
3686,(株)ディー・エル・イー,146,1,値上がり率
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),146,1,出来高
5189,櫻護謨(株),147,1,値上がり率
6361,荏原,147,1,出来高
