code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
6659,(株)メディアリンクス,4,3,値上がり率・出来高・出来高増加率
5803,(株)フジクラ,5,3,値上がり率・出来高・出来高増加率
4088,エア・ウォーター(株),28,3,値上がり率・出来高・出来高増加率
9444,(株)トーシンホールディングス,1,2,値上がり率・出来高増加率
1360,日経平均ベア2倍上場投信,3,2,値上がり率・出来高
6533,(株)Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,3,2,値上がり率・出来高増加率
4564,オンコセラピー・サイエンス(株),4,2,値上がり率・出来高
3444,(株)菊池製作所,5,2,値上がり率・出来高増加率
149A,(株)シンカ,6,2,値上がり率・出来高増加率
2962,(株)テクニスコ,9,2,値上がり率・出来高増加率
7048,ベルトラ(株),11,2,値上がり率・出来高
5074,テスホールディングス(株),12,2,値上がり率・出来高
5287,(株)イトーヨーギョー,14,2,値上がり率・出来高増加率
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),16,2,値上がり率・出来高増加率
3667,(株)ｅｎｉｓｈ,17,2,値上がり率・出来高
6994,(株)指月電機製作所,19,2,値上がり率・出来高増加率
5033,(株)ヌーラボ,22,2,値上がり率・出来高増加率
1459,楽天 ETF-日経ダブルインバース指数連動型,23,2,値上がり率・出来高
7412,(株)アトム,24,2,値上がり率・出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,25,2,値上がり率・出来高
1366,iFreeETF 日経平均ダブルインバース・インデックス,29,2,値上がり率・出来高
1368,iFreeETF TOPIXダブルインバース(-2倍)指数,33,2,値上がり率・出来高増加率
1356,TOPIXベア2倍上場投信,36,2,値上がり率・出来高
5834,ＳＢＩリーシングサービス(株),40,2,値上がり率・出来高増加率
2934,ジェイフロンティア(株),42,2,値上がり率・出来高増加率
7777,(株)スリー・ディー・マトリックス,43,2,値上がり率・出来高
6613,(株)ＱＤレーザ,49,2,出来高・出来高増加率
6317,(株)北川鉄工所,51,2,値上がり率・出来高増加率
469A,(株)フィットクルー,58,2,値上がり率・出来高増加率
9610,ウィルソン・ラーニング　ワールドワイド(株),58,2,値上がり率・出来高増加率
9828,(株)Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,67,2,値上がり率・出来高増加率
