code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
1360,日経平均ベア2倍上場投信,1,2,値上がり率・出来高
335A,(株)ミライロ,1,2,値上がり率・出来高増加率
1457,iFreeETF TOPIXインバース(-1倍)指数,5,2,値上がり率・出来高増加率
7681,(株)レオクラン,6,2,値上がり率・出来高増加率
5951,ダイニチ工業(株),7,2,値上がり率・出来高増加率
3929,ソーシャルワイヤー(株),9,2,値上がり率・出来高増加率
1466,iFreeETF JPX日経400ダブルインバース・インデックス,12,2,値上がり率・出来高増加率
2926,(株)篠崎屋,13,2,値上がり率・出来高増加率
264A,(株)Ｓｃｈｏｏ,17,2,値上がり率・出来高増加率
7083,ＡＨＣグループ(株),17,2,値上がり率・出来高増加率
1368,iFreeETF TOPIXダブルインバース(-2倍)指数,21,2,値上がり率・出来高増加率
1459,楽天 ETF-日経ダブルインバース指数連動型,23,2,値上がり率・出来高
1356,TOPIXベア2倍上場投信,24,2,値上がり率・出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,26,2,値上がり率・出来高
4385,(株)メルカリ,27,2,値上がり率・出来高
1366,iFreeETF 日経平均ダブルインバース・インデックス,30,2,値上がり率・出来高
4392,ＦＩＧ(株),32,2,値上がり率・出来高
6822,大井電気(株),33,2,値上がり率・出来高増加率
2962,(株)テクニスコ,38,2,値上がり率・出来高増加率
6380,オリエンタルチエン工業(株),48,2,値上がり率・出来高増加率
3697,(株)ＳＨＩＦＴ,66,2,値上がり率・出来高
6305,日立建機(株),73,2,出来高・出来高増加率
2735,(株)ワッツ,74,2,値上がり率・出来高増加率
4413,(株)ボードルア,76,2,値上がり率・出来高増加率
2413,エムスリー(株),88,2,値上がり率・出来高
4563,アンジェス(株),94,2,出来高・出来高増加率
9867,ソレキア(株),113,2,値上がり率・出来高増加率
442A,クラシコ(株),130,2,値上がり率・出来高増加率
2089,NZAM 上場投信 DAX(H有),1,1,出来高増加率
1653,iFreeETF MSCIジャパンESGセレクト･リーダーズ,2,1,出来高増加率
3856,Ａｂａｌａｎｃｅ(株),2,1,値上がり率
8918,(株)ランド,2,1,出来高
2851,iシェアーズ MSCI ジャパンSRI,3,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
6027,弁護士ドットコム(株),3,1,値上がり率
360A,東証REIT Core ETF,4,1,出来高増加率
3976,(株)シャノン,4,1,値上がり率
9432,ＮＴＴ(株),4,1,出来高
3054,(株)ハイパー,5,1,値上がり率
4597,ソレイジア・ファーマ(株),5,1,出来高
1474,One ETF JPX日経400,6,1,出来高増加率
5803,(株)フジクラ,6,1,出来高
9434,ソフトバンク(株),7,1,出来高
2170,(株)リンクアンドモチベーション,8,1,値上がり率
3920,アイビーシー(株),8,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),8,1,出来高
2627,GX eコマース-日本株式,9,1,出来高増加率
9984,ソフトバンクグループ(株),9,1,出来高
2841,iFreeETF NASDAQ100(H有),10,1,出来高増加率
4976,東洋ドライルーブ(株),10,1,値上がり率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高
285A,キオクシアホールディングス(株),11,1,出来高
6570,(株)共和コーポレーション,11,1,値上がり率
170A,SMT ETF日本好配当株アクティブ,12,1,出来高増加率
7201,日産自動車(株),12,1,出来高
5801,古河電気工業(株),13,1,出来高
2622,iシェアーズ 米ドル建て新興国債券(H有),14,1,出来高増加率
3672,(株)オルトプラス,14,1,値上がり率
9501,東京電力ホールディングス(株),14,1,出来高
5401,日本製鉄(株),15,1,出来高
5816,オーナンバ(株),15,1,出来高増加率
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),15,1,値上がり率
1469,JPX日経400ベア2倍上場投信ダブルインバース,16,1,値上がり率
2094,東証REITインバースETF,16,1,出来高増加率
7532,(株)パン・パシフィック・インターナショナルホールディングス,16,1,出来高
3664,(株)ＷＩＺＥ,17,1,出来高
5242,(株)アイズ,18,1,出来高増加率
543A,ＡＲＣＨＩＯＮ(株),18,1,出来高
8237,(株)松屋,18,1,値上がり率
1472,(NEXT FUNDS)JPX日経400ダブルインバース,19,1,値上がり率
3103,ユニチカ(株),19,1,出来高
571A,iシェアーズ 日本国債1-3年,19,1,出来高増加率
4499,(株)Ｓｐｅｅｅ,20,1,値上がり率
6981,(株)村田製作所,20,1,出来高
8040,(株)東京ソワール,20,1,出来高増加率
7203,トヨタ自動車(株),21,1,出来高
2034,NEXT NOTES 韓国KOSPI･ベアETN,22,1,値上がり率
5802,住友電気工業(株),22,1,出来高
7886,ヤマト　モビリティ　＆　Ｍｆｇ．(株),22,1,出来高増加率
1306,(NEXT FUNDS)TOPIX連動型上場投信,23,1,出来高
1473,One ETF トピックス,23,1,出来高増加率
5016,ＪＸ金属(株),24,1,出来高
3948,光ビジネスフォーム(株),25,1,出来高増加率
6976,太陽誘電(株),25,1,出来高
9467,(株)アルファポリス,25,1,値上がり率
8136,(株)サンリオ,26,1,出来高
8995,(株)誠建設工業,26,1,出来高増加率
2855,GX グリーン・J-REIT,27,1,出来高増加率
6723,ルネサスエレクトロニクス(株),27,1,出来高
460A,ＢＲＡＮＵ(株),28,1,値上がり率
7011,三菱重工業(株),28,1,出来高
9636,(株)きんえい,28,1,出来高増加率
3350,(株)メタプラネット,29,1,出来高
4418,(株)ＪＤＳＣ,29,1,値上がり率
9686,東洋テック(株),29,1,出来高増加率
1397,SMDAM 日経225上場投信,30,1,出来高増加率
4755,楽天グループ(株),30,1,出来高
1579,日経平均ブル2倍上場投信,31,1,出来高
75505,（株）ゼンショーホールディングス第1回社債型種類株式,31,1,出来高増加率
7012,川崎重工業(株),32,1,出来高
9857,英和(株),32,1,出来高増加率
7267,ホンダ,33,1,出来高
566A,iFreeETF ブルームバーグ日本株(除く金融)高配当50,34,1,出来高増加率
7013,(株)ＩＨＩ,34,1,出来高
7565,萬世電機(株),34,1,値上がり率
1483,iシェアーズ JPX/S&P 設備･人材投資ETF,35,1,出来高増加率
4689,ＬＩＮＥヤフー(株),35,1,出来高
9722,藤田観光(株),35,1,値上がり率
1770,藤田エンジニアリング(株),36,1,値上がり率
5138,(株)Ｒｅｂａｓｅ,36,1,出来高増加率
8316,(株)三井住友フィナンシャルグループ,36,1,出来高
2097,GX レジデンシャル・J-REIT,37,1,出来高増加率
4651,(株)サニックスホールディングス,37,1,値上がり率
6758,ソニーグループ(株),37,1,出来高
4579,ラクオリア創薬(株),38,1,値上がり率
2564,GX MSCIスーパーディビィデンド-日本株式,39,1,出来高増加率
4415,(株)ブロードエンタープライズ,39,1,値上がり率
8053,住友商事(株),39,1,出来高
2526,NZAM 上場投信 JPX日経400,40,1,出来高増加率
4565,ネクセラファーマ(株),40,1,値上がり率
2181,パーソルホールディングス(株),41,1,出来高
3768,リスクモンスター(株),41,1,出来高増加率
3851,(株)日本一ソフトウェア,41,1,値上がり率
3436,(株)ＳＵＭＣＯ,42,1,出来高
7640,(株)トップカルチャー,42,1,出来高増加率
1481,上場インデックスファンド日本経済貢献株,43,1,出来高増加率
5126,ポーターズ(株),43,1,値上がり率
6501,(株)日立製作所,43,1,出来高
4448,(株)ｋｕｂｅｌｌ,44,1,値上がり率
535A,NZAM 上場投信 DAX(H無),44,1,出来高増加率
8604,野村ホールディングス(株),44,1,出来高
4389,プロパティデータバンク(株),45,1,値上がり率
6155,高松機械工業(株),45,1,出来高増加率
8308,(株)りそなホールディングス,45,1,出来高
1593,MAXIS JPX日経インデックス400上場投信,46,1,出来高増加率
254A,ＡＩフュージョンキャピタルグループ(株),46,1,値上がり率
3905,データセクション(株),47,1,出来高
5945,天龍製鋸(株),47,1,出来高増加率
6464,(株)ツバキ・ナカシマ,47,1,値上がり率
4005,住友化学(株),48,1,出来高
5571,エキサイトホールディングス(株),48,1,出来高増加率
8001,伊藤忠商事(株),49,1,出来高
8411,(株)みずほフィナンシャルグループ,50,1,出来高
8050,セイコーグループ(株),51,1,値上がり率
8750,(株)第一ライフグループ,51,1,出来高
5535,ミガロホールディングス(株),52,1,値上がり率
6292,(株)カワタ,52,1,出来高増加率
6857,(株)アドバンテスト,52,1,出来高
3945,スーパーバッグ(株),53,1,出来高増加率
6036,ＫｅｅＰｅｒ技研(株),53,1,値上がり率
8309,三井住友トラストグループ(株),53,1,出来高
8152,ソマール(株),54,1,出来高増加率
8801,三井不動産(株),54,1,出来高
9780,(株)ハリマビステム,54,1,値上がり率
2499,日本和装ホールディングス(株),55,1,出来高増加率
3496,(株)アズーム,55,1,値上がり率
6762,ＴＤＫ(株),55,1,出来高
446A,(株)ノースサンド,56,1,値上がり率
572A,iシェアーズ 日本国債3-7年,56,1,出来高増加率
6752,パナソニック　ホールディングス(株),56,1,出来高
6402,兼松エンジニアリング(株),57,1,出来高増加率
6740,(株)ジャパンディスプレイ,57,1,出来高
9930,北沢産業(株),57,1,値上がり率
3750,ＡＤＲバイオメディカルホールディングス(株),58,1,出来高増加率
4486,ユナイトアンドグロウ(株),58,1,値上がり率
8058,三菱商事(株),58,1,出来高
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,59,1,出来高増加率
6573,ＣＲＡＶＩＡ(株),59,1,値上がり率
8267,イオン(株),59,1,出来高
137A,Ｃｏｃｏｌｉｖｅ(株),60,1,出来高増加率
6902,(株)デンソー,60,1,出来高
3110,日東紡,61,1,出来高
6360,(株)東京自働機械製作所,61,1,値上がり率
8291,日産東京販売ホールディングス(株),61,1,出来高増加率
3202,ダイトウボウ(株),62,1,出来高増加率
4751,(株)サイバーエージェント,62,1,出来高
9278,ブックオフグループホールディングス(株),62,1,値上がり率
7354,(株)ダイレクトマーケティングミックス,63,1,値上がり率
7974,任天堂(株),63,1,出来高
9240,(株)デリバリーコンサルティング,63,1,出来高増加率
4543,テルモ(株),64,1,出来高
483A,テラテクノロジー(株),64,1,出来高増加率
558A,(株)ＳＱＵＥＥＺＥ,64,1,値上がり率
6943,ＮＫＫスイッチズ(株),65,1,値上がり率
9221,フルハシＥＰＯ(株),65,1,出来高増加率
9433,ＫＤＤＩ(株),65,1,出来高
2084,(NEXT FUNDS) 日本高配当株アクティブ,66,1,出来高増加率
7211,三菱自動車(株),66,1,出来高
4056,ニューラルグループ(株),67,1,値上がり率
4062,イビデン(株),67,1,出来高
7073,(株)ジェイック,67,1,出来高増加率
1456,iFreeETF 日経平均インバース・インデックス,68,1,値上がり率
4503,アステラス製薬(株),68,1,出来高
2080,PBR1倍割れ解消推進ETF,69,1,出来高増加率
7182,(株)ゆうちょ銀行,69,1,出来高
7351,(株)グッドパッチ,69,1,値上がり率
2846,(NEXT FUNDS) ダウ・ジョーンズ工業株30種(H有),70,1,出来高増加率
4819,(株)デジタルガレージ,70,1,値上がり率
7733,オリンパス(株),70,1,出来高
3397,(株)トリドールホールディングス,71,1,値上がり率
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,71,1,出来高
7865,ピープル(株),71,1,出来高増加率
145A,(株)Ｌ　ｉｓ　Ｂ,72,1,出来高増加率
5020,ＥＮＥＯＳホールディングス(株),72,1,出来高
6513,(株)オリジン,72,1,値上がり率
3409,(株)北紡,73,1,値上がり率
2502,アサヒグループホールディングス(株),74,1,出来高
3907,シリコンスタジオ(株),74,1,値上がり率
224A,GX ウラニウムビジネス,75,1,出来高増加率
7034,(株)プロレド・パートナーズ,75,1,値上がり率
2241,MAXIS NYダウ上場投信,76,1,出来高増加率
7261,マツダ(株),76,1,出来高
1585,iFreeETF TOPIX Ex-Financials,77,1,出来高増加率
6392,(株)ヤマダコーポレーション,77,1,値上がり率
6526,(株)ソシオネクスト,77,1,出来高
1691,WisdomTree ガソリン上場投信,78,1,値上がり率
