code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
3660,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率
5885,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率
6081,アライドアーキテクツ(株),14,3,値上がり率・出来高・出来高増加率
6203,豊和工業(株),4,2,値上がり率・出来高
1360,日経平均ベア2倍上場投信,5,2,値上がり率・出来高
4564,オンコセラピー・サイエンス(株),6,2,値上がり率・出来高
3187,(株)ミラタップ,7,2,値上がり率・出来高増加率
6208,(株)石川製作所,8,2,値上がり率・出来高増加率
2929,(株)ファーマフーズ,9,2,値上がり率・出来高増加率
7777,(株)スリー・ディー・マトリックス,10,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,12,2,値上がり率・出来高
4274,細谷火工(株),12,2,値上がり率・出来高増加率
1783,(株)ｆａｎｔａｓｉｓｔａ,13,2,値上がり率・出来高
9130,共栄タンカー(株),16,2,値上がり率・出来高増加率
485A,(株)パワーエックス,23,2,値上がり率・出来高
4689,ＬＩＮＥヤフー(株),24,2,値上がり率・出来高
7042,(株)アクセスグループ・ホールディングス,24,2,値上がり率・出来高増加率
1322,上場インデックス中国A株 E FUND CSI300,28,2,値上がり率・出来高増加率
9115,明海グループ(株),29,2,値上がり率・出来高増加率
4976,東洋ドライルーブ(株),33,2,値上がり率・出来高増加率
4599,(株)ステムリム,35,2,出来高・出来高増加率
2351,(株)ＡＳＪ,36,2,値上がり率・出来高増加率
6400,不二精機(株),41,2,値上がり率・出来高増加率
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,54,2,値上がり率・出来高
1459,楽天 ETF-日経ダブルインバース指数連動型,60,2,値上がり率・出来高
8750,(株)第一ライフグループ,62,2,値上がり率・出来高
7980,(株)重松製作所,69,2,値上がり率・出来高増加率
7211,三菱自動車(株),74,2,値上がり率・出来高
6971,京セラ(株),78,2,値上がり率・出来高
9107,川崎汽船(株),83,2,値上がり率・出来高
4350,(株)メディカルシステムネットワーク,88,2,値上がり率・出来高増加率
4568,第一三共(株),90,2,値上がり率・出来高
8766,東京海上ホールディングス(株),93,2,値上がり率・出来高
7733,オリンパス(株),98,2,値上がり率・出来高
173A,(株)ハンモック,107,2,値上がり率・出来高増加率
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),113,2,値上がり率・出来高
2134,北浜キャピタルパートナーズ(株),118,2,出来高・出来高増加率
7270,(株)ＳＵＢＡＲＵ,124,2,値上がり率・出来高
2991,(株)ランドネット,126,2,値上がり率・出来高増加率
2092,NZAM 上場投信 フランス国債7-10年(H有),3,1,出来高増加率
5031,モイ(株),3,1,値上がり率
8918,(株)ランド,3,1,出来高
2090,NZAM 上場投信 米国国債7-10年(H有),4,1,出来高増加率
9432,ＮＴＴ(株),4,1,出来高
338A,(株)ＺｅｎｍｕＴｅｃｈ,5,1,値上がり率
382A,iFreeETF 米国国債3-5年(H有),5,1,出来高増加率
376A,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(75%H有),6,1,出来高増加率
6191,(株)エアトリ,6,1,値上がり率
2861,上場インデックスファンドフランス国債(H無),7,1,出来高増加率
9434,ソフトバンク(株),7,1,出来高
2851,iシェアーズ MSCI ジャパンSRI,8,1,出来高増加率
9984,ソフトバンクグループ(株),8,1,出来高
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,9,1,出来高増加率
4597,ソレイジア・ファーマ(株),9,1,出来高
2094,東証REITインバースETF,10,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高
2095,GX S&P500配当貴族 (H有),11,1,出来高増加率
6696,(株)トラース・オン・プロダクト,11,1,値上がり率
8729,ソニーフィナンシャルグループ(株),11,1,出来高
2252,GX Morningstar 米国中小型 Moat,12,1,出来高増加率
5803,(株)フジクラ,13,1,出来高
4667,アイサンテクノロジー(株),14,1,値上がり率
9501,東京電力ホールディングス(株),14,1,出来高
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),15,1,値上がり率
379A,GX S&P500 (ダイナミック・プロテクション),15,1,出来高増加率
7201,日産自動車(株),15,1,出来高
2620,iシェアーズ 米国債1-3年,16,1,出来高増加率
6976,太陽誘電(株),16,1,出来高
285A,キオクシアホールディングス(株),17,1,出来高
436A,サイバーソリューションズ(株),17,1,値上がり率
2512,(NEXT FUNDS)外国債券・FTSE世界国債(除く日本・H有),18,1,出来高増加率
4381,ビープラッツ(株),18,1,値上がり率
7203,トヨタ自動車(株),18,1,出来高
4446,Ｌｉｎｋ－Ｕグループ(株),19,1,値上がり率
5401,日本製鉄(株),19,1,出来高
5250,ＧＭＯプライム・ストラテジー(株),20,1,値上がり率
6563,(株)みらいワークス,20,1,出来高増加率
6981,(株)村田製作所,20,1,出来高
2459,アウンコンサルティング(株),21,1,出来高増加率
5801,古河電気工業(株),21,1,出来高
6898,トミタ電機(株),22,1,値上がり率
7532,(株)パン・パシフィック・インターナショナルホールディングス,22,1,出来高
9363,(株)大運,22,1,出来高増加率
2510,(NEXT FUNDS)国内債券・NOMURA-BPI総合,23,1,出来高増加率
4427,(株)ＥｄｕＬａｂ,23,1,値上がり率
496A,One ETF 日本国債 17-20年,24,1,出来高増加率
1685,WisdomTree エネルギー上場投信,25,1,値上がり率
7434,(株)オータケ,25,1,出来高増加率
8001,伊藤忠商事(株),25,1,出来高
1579,日経平均ブル2倍上場投信,26,1,出来高
3625,テックファームホールディングス(株),26,1,値上がり率
532A,NZAM 上場投信 TOPIX高配当40,26,1,出来高増加率
1773,ＹＴＬ,27,1,値上がり率
2838,MAXIS 米国国債7-10年上場投信(H無),27,1,出来高増加率
2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,28,1,値上がり率
543A,ＡＲＣＨＩＯＮ(株),28,1,出来高
2093,上場Tracers 米国債0-2年ラダー(H無),29,1,出来高増加率
4883,(株)モダリス,29,1,出来高
1671,WTI原油価格連動型上場投信,30,1,値上がり率
1948,(株)弘電社,30,1,出来高増加率
2561,iシェアーズ・コア 日本国債 ETF,31,1,出来高増加率
5016,ＪＸ金属(株),31,1,出来高
6736,サン電子(株),31,1,値上がり率
2849,GX Morningstar 高配当 ESG-日本株式,32,1,出来高増加率
3121,マーチャント・バンカーズ(株),32,1,値上がり率
8136,(株)サンリオ,32,1,出来高
1306,(NEXT FUNDS)TOPIX連動型上場投信,33,1,出来高
302A,(株)ビースタイルホールディングス,33,1,出来高増加率
2096,GX オフィス・J-REIT,34,1,出来高増加率
5802,住友電気工業(株),34,1,出来高
8362,(株)福井銀行,34,1,値上がり率
5533,(株)エリッツホールディングス,35,1,値上がり率
8316,(株)三井住友フィナンシャルグループ,35,1,出来高
2156,セーラー広告(株),36,1,出来高増加率
6758,ソニーグループ(株),36,1,出来高
6336,(株)石井表記,37,1,出来高増加率
7267,ホンダ,37,1,出来高
2639,GX バイオ＆メドテック-日本株式,38,1,値上がり率
8267,イオン(株),38,1,出来高
2648,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H有),39,1,出来高増加率
2764,(株)ひらまつ,39,1,値上がり率
8308,(株)りそなホールディングス,39,1,出来高
330A,(株)ＴａｌｅｎｔＸ,40,1,値上がり率
7011,三菱重工業(株),40,1,出来高
9253,スローガン(株),40,1,出来高増加率
5020,ＥＮＥＯＳホールディングス(株),41,1,出来高
9082,大和自動車交通(株),41,1,出来高増加率
441A,ＮＥ(株),42,1,値上がり率
7814,(株)日本創発グループ,42,1,出来高増加率
8053,住友商事(株),42,1,出来高
2530,MAXIS HuaAn中国株式(上海180A株)上場投信,43,1,出来高増加率
4005,住友化学(株),43,1,出来高
6184,(株)鎌倉新書,43,1,値上がり率
3350,(株)メタプラネット,44,1,出来高
589A,ネイス(株),44,1,値上がり率
6316,(株)丸山製作所,44,1,出来高増加率
1699,(NEXT FUNDS)NOMURA原油インデックス上場,45,1,値上がり率
