code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),1,3,値上がり率・出来高・出来高増加率
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,2,3,値上がり率・出来高・出来高増加率
593A,(株)ティアフォー,3,3,値上がり率・出来高・出来高増加率
7138,(株)ＴＯＲＩＣＯ,8,3,値上がり率・出来高・出来高増加率
9166,(株)ＧＥＮＤＡ,36,3,値上がり率・出来高・出来高増加率
6085,アーキテクツ・スタジオ・ジャパン(株),4,2,値上がり率・出来高
3350,(株)メタプラネット,5,2,値上がり率・出来高
4597,ソレイジア・ファーマ(株),6,2,値上がり率・出来高
7201,日産自動車(株),8,2,値上がり率・出来高
264A,(株)Ｓｃｈｏｏ,9,2,値上がり率・出来高増加率
4286,(株)ＣＬホールディングス,10,2,値上がり率・出来高増加率
285A,キオクシアホールディングス(株),12,2,値上がり率・出来高
4593,(株)ヘリオス,18,2,値上がり率・出来高
5713,住友金属鉱山(株),19,2,値上がり率・出来高
7477,ムラキ(株),25,2,値上がり率・出来高増加率
7261,マツダ(株),47,2,値上がり率・出来高
4506,住友ファーマ(株),48,2,値上がり率・出来高
9503,関西電力(株),50,2,値上がり率・出来高
1773,ＹＴＬ,51,2,値上がり率・出来高増加率
5380,新東(株),53,2,値上がり率・出来高増加率
579A,GX 銀ビジネス,65,2,値上がり率・出来高増加率
3110,日東紡,68,2,値上がり率・出来高
3672,(株)オルトプラス,83,2,値上がり率・出来高増加率
7014,(株)名村造船所,84,2,値上がり率・出来高
2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,95,2,値上がり率・出来高
6326,(株)クボタ,109,2,値上がり率・出来高
4176,(株)ココナラ,125,2,値上がり率・出来高増加率
5711,三菱マテリアル(株),139,2,値上がり率・出来高
2838,MAXIS 米国国債7-10年上場投信(H無),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
443A,iFreeETF 東証REIT指数(2・5・8・11月決算型),2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
182A,MAXIS 米国国債20年超上場投信(H無),3,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
1360,日経平均ベア2倍上場投信,4,1,出来高
530A,NZAM 上場投信 東証REIT指数(2・5・8・11月決算型),4,1,出来高増加率
1684,WisdomTree ブロード上場投信,5,1,出来高増加率
9434,ソフトバンク(株),5,1,出来高
2018,GX US REIT・トップ20,6,1,出来高増加率
9552,(株)クオンツ総研ホールディングス,6,1,値上がり率
2248,iFreeETF S&P500(H有),7,1,出来高増加率
3907,シリコンスタジオ(株),7,1,値上がり率
5401,日本製鉄(株),7,1,出来高
