code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4586,(株)メドレックス,1,3,値上がり率・出来高・出来高増加率
5074,テスホールディングス(株),14,3,値上がり率・出来高・出来高増加率
3133,(株)海帆,2,2,値上がり率・出来高
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),3,2,値上がり率・出来高
4576,(株)デ・ウエスタン・セラピテクス研究所,3,2,出来高・出来高増加率
4439,(株)東名,4,2,値上がり率・出来高増加率
581A,ＧＯ(株),5,2,値上がり率・出来高
285A,キオクシアホールディングス(株),10,2,値上がり率・出来高
575A,前澤ホールディングス(株),11,2,値上がり率・出来高増加率
485A,(株)パワーエックス,12,2,値上がり率・出来高
5803,(株)フジクラ,12,2,値上がり率・出来高
7031,(株)インバウンドテック,13,2,値上がり率・出来高増加率
6976,太陽誘電(株),18,2,値上がり率・出来高
7719,(株)東京衡機,19,2,値上がり率・出来高増加率
5016,ＪＸ金属(株),22,2,値上がり率・出来高
6323,ローツェ(株),23,2,値上がり率・出来高
5801,古河電気工業(株),24,2,値上がり率・出来高
6920,レーザーテック(株),24,2,値上がり率・出来高
268A,リガク・ホールディングス(株),26,2,値上がり率・出来高
9408,(株)ＢＳＮメディアホールディングス,26,2,値上がり率・出来高増加率
428A,サイプレス・ホールディングス(株),28,2,値上がり率・出来高増加率
5983,イワブチ(株),29,2,値上がり率・出来高増加率
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),31,2,値上がり率・出来高
5246,(株)ＥＬＥＭＥＮＴＳ,34,2,値上がり率・出来高
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ(株),35,2,値上がり率・出来高増加率
4668,(株)明光ネットワークジャパン,36,2,値上がり率・出来高増加率
6494,(株)ＮＦＫホールディングス,38,2,値上がり率・出来高増加率
330A,(株)ＴａｌｅｎｔＸ,39,2,値上がり率・出来高増加率
7376,ＢＣＣ(株),41,2,値上がり率・出来高増加率
3760,(株)ケイブ,42,2,値上がり率・出来高増加率
3913,ＧｒｅｅｎＢｅｅ(株),45,2,値上がり率・出来高増加率
4062,イビデン(株),46,2,値上がり率・出来高
5242,(株)アイズ,58,2,値上がり率・出来高増加率
4428,(株)シノプス,59,2,値上がり率・出来高増加率
6857,(株)アドバンテスト,62,2,値上がり率・出来高
7356,Ｒｅｔｔｙ(株),66,2,値上がり率・出来高増加率
8518,日本アジア投資(株),81,2,値上がり率・出来高増加率
6315,ＴＯＷＡ(株),83,2,値上がり率・出来高
4596,窪田製薬ホールディングス(株),113,2,値上がり率・出来高
6659,(株)メディアリンクス,113,2,値上がり率・出来高
2839,MAXIS 米国国債7-10年上場投信(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
2090,NZAM 上場投信 米国国債7-10年(H有),2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
4564,オンコセラピー・サイエンス(株),3,1,出来高
1360,日経平均ベア2倍上場投信,4,1,出来高
1407,(株)ウエストホールディングス,4,1,値上がり率
356A,GX S&P500 キャッシュフロー・トップ100,5,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),5,1,出来高
5575,(株)Ｇｌｏｂｅｅ,6,1,値上がり率
6898,トミタ電機(株),6,1,出来高増加率
9434,ソフトバンク(株),6,1,出来高
2015,iFreeETF 米国国債7-10年(H無),7,1,出来高増加率
4597,ソレイジア・ファーマ(株),7,1,出来高
7888,三光合成(株),7,1,値上がり率
530A,NZAM 上場投信 東証REIT指数(2・5・8・11月決算型),8,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,8,1,出来高
9326,関通ホールディングス(株),8,1,値上がり率
151A,(株)ダイブグループ,9,1,出来高増加率
9984,ソフトバンクグループ(株),9,1,出来高
313A,iシェアーズ S&P500 トップ20 ETF,10,1,出来高増加率
5817,ＪＭＡＣＳ(株),10,1,値上がり率
2096,GX オフィス・J-REIT,11,1,出来高増加率
7201,日産自動車(株),11,1,出来高
9698,(株)クレオ,12,1,出来高増加率
3439,(株)三ツ知,13,1,出来高増加率
5401,日本製鉄(株),13,1,出来高
5603,虹技(株),15,1,出来高増加率
7565,萬世電機(株),15,1,値上がり率
9501,東京電力ホールディングス(株),15,1,出来高
4092,日本化学工業(株),16,1,値上がり率
7012,川崎重工業(株),16,1,出来高
2529,(NEXT FUNDS)野村株主還元70連動型上場投信,17,1,出来高増加率
276A,ククレブ・アドバイザーズ(株),17,1,値上がり率
6981,(株)村田製作所,17,1,出来高
2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,18,1,値上がり率
381A,iFreeETF 米国国債3-5年(H無),18,1,出来高増加率
2647,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H無),19,1,出来高増加率
3436,(株)ＳＵＭＣＯ,19,1,出来高
2864,GX ロジスティクス・REIT,20,1,出来高増加率
7203,トヨタ自動車(株),20,1,出来高
7389,(株)あいちフィナンシャルグループ,20,1,値上がり率
2648,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H有),21,1,出来高増加率
6217,津田駒工業(株),21,1,値上がり率
7011,三菱重工業(株),21,1,出来高
541A,One ETF TOPIX高配当株グロース指数,22,1,出来高増加率
9256,(株)サクシード,22,1,値上がり率
2241,MAXIS NYダウ上場投信,23,1,出来高増加率
8136,(株)サンリオ,23,1,出来高
4381,ビープラッツ(株),24,1,出来高増加率
1306,(NEXT FUNDS)TOPIX連動型上場投信,25,1,出来高
600A,ニッセイ ETF ラッセル2000,25,1,出来高増加率
7083,ＡＨＣグループ(株),25,1,値上がり率
3350,(株)メタプラネット,26,1,出来高
5026,(株)トリプルアイズ,27,1,値上がり率
5802,住友電気工業(株),27,1,出来高
1579,日経平均ブル2倍上場投信,28,1,出来高
1981,(株)協和日成,28,1,出来高増加率
3664,(株)ＷＩＺＥ,29,1,出来高
4968,荒川化学工業(株),29,1,値上がり率
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,30,1,出来高増加率
6740,(株)ジャパンディスプレイ,30,1,出来高
6742,(株)京三製作所,30,1,値上がり率
1595,NZAM 上場投信 東証REIT指数,31,1,出来高増加率
8604,野村ホールディングス(株),31,1,出来高
1551,東証スタンダードTOP20,32,1,出来高増加率
8316,(株)三井住友フィナンシャルグループ,32,1,出来高
8624,いちよし証券(株),32,1,値上がり率
1436,(株)グリーンエナジー＆カンパニー,33,1,値上がり率
539A,NZAM 上場投信 海外債券(FTSE WGBI除く日本)(H無),33,1,出来高増加率
7211,三菱自動車(株),33,1,出来高
6501,(株)日立製作所,34,1,出来高
7093,アディッシュ(株),34,1,出来高増加率
7318,セレンディップ・ホールディングス(株),35,1,値上がり率
8001,伊藤忠商事(株),35,1,出来高
6506,(株)安川電機,36,1,出来高
6614,(株)シキノハイテック,37,1,値上がり率
6758,ソニーグループ(株),37,1,出来高
94345,ソフトバンク(株)第1回社債型種類株式,37,1,出来高増加率
182A,MAXIS 米国国債20年超上場投信(H無),38,1,出来高増加率
4689,ＬＩＮＥヤフー(株),38,1,出来高
4755,楽天グループ(株),39,1,出来高
6150,タケダ機械(株),39,1,出来高増加率
2855,GX グリーン・J-REIT,40,1,出来高増加率
4005,住友化学(株),40,1,出来高
6627,(株)テラプローブ,40,1,値上がり率
1459,楽天 ETF-日経ダブルインバース指数連動型,41,1,出来高
4243,(株)ニックス,41,1,出来高増加率
4012,(株)アクシス,42,1,出来高増加率
3976,(株)シャノン,43,1,値上がり率
7267,ホンダ,43,1,出来高
8147,(株)トミタ,43,1,出来高増加率
5884,(株)クラダシ,44,1,値上がり率
6723,ルネサスエレクトロニクス(株),44,1,出来高
9691,(株)両毛システムズ,44,1,出来高増加率
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,45,1,出来高
1596,NZAM 上場投信 TOPIX Ex-Financials,45,1,出来高増加率
7065,ユーピーアール(株),46,1,出来高増加率
8267,イオン(株),46,1,出来高
2156,セーラー広告(株),47,1,出来高増加率
6083,ＥＲＩホールディングス(株),47,1,値上がり率
7013,(株)ＩＨＩ,47,1,出来高
1349,ABF 汎アジア債券インデックス･ファンド,48,1,出来高増加率
8411,(株)みずほフィナンシャルグループ,48,1,出来高
9519,(株)レノバ,48,1,値上がり率
3382,(株)セブン＆アイ・ホールディングス,49,1,出来高
4392,ＦＩＧ(株),49,1,値上がり率
6702,富士通(株),50,1,出来高
4593,(株)ヘリオス,51,1,値上がり率
5921,川岸工業(株),51,1,出来高増加率
6526,(株)ソシオネクスト,51,1,出来高
4125,三和油化工業(株),52,1,値上がり率
8053,住友商事(株),52,1,出来高
2512,(NEXT FUNDS)外国債券・FTSE世界国債(除く日本・H有),53,1,出来高増加率
6433,ヒーハイスト(株),53,1,値上がり率
8308,(株)りそなホールディングス,54,1,出来高
9337,(株)トリドリ,54,1,出来高増加率
1380,(株)秋川牧園,55,1,出来高増加率
4552,ＪＣＲファーマ(株),55,1,値上がり率
6752,パナソニック　ホールディングス(株),55,1,出来高
6407,ＣＫＤ(株),56,1,値上がり率
8750,(株)第一ライフグループ,56,1,出来高
9360,鈴与シンワート(株),56,1,出来高増加率
4187,大阪有機化学工業(株),57,1,値上がり率
4661,(株)オリエンタルランド,57,1,出来高
9867,ソレキア(株),57,1,出来高増加率
7184,(株)富山第一銀行,58,1,値上がり率
6762,ＴＤＫ(株),59,1,出来高
7034,(株)プロレド・パートナーズ,59,1,値上がり率
7532,(株)パン・パシフィック・インターナショナルホールディングス,60,1,出来高
2502,アサヒグループホールディングス(株),61,1,出来高
336A,ダイナミックマッププラットフォーム(株),61,1,値上がり率
339A,プログレス・テクノロジーズ　グループ(株),61,1,出来高増加率
1515,日鉄鉱業(株),62,1,値上がり率
1591,(NEXT FUNDS) JPX日経インデックス400,62,1,出来高増加率
2258,iシェアーズ 米ドル建てハイイールド社債,63,1,出来高増加率
2737,(株)トーメンデバイス,63,1,値上がり率
8058,三菱商事(株),63,1,出来高
3697,(株)ＳＨＩＦＴ,64,1,出来高
4199,ワンダープラネット(株),64,1,出来高増加率
5527,(株)ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,64,1,値上がり率
3753,(株)フライトソリューションズ,65,1,値上がり率
497A,インバウンド消費関連 日本株(ネットリターン)ETN,65,1,出来高増加率
9399,ビート・ホールディングス・リミテッド,65,1,出来高
1430,ファーストコーポレーション(株),66,1,値上がり率
6993,大黒屋ホールディングス(株),66,1,出来高
1615,(NEXT FUNDS)東証銀行業株価指数連動型上場投信,67,1,出来高
4270,(株)ＢｅｅＸ,67,1,出来高増加率
5255,(株)モンスターラボ,67,1,値上がり率
2962,(株)テクニスコ,68,1,値上がり率
6701,ＮＥＣ,68,1,出来高
9625,(株)セレスポ,68,1,出来高増加率
2634,(NEXT FUNDS) S&P500(H有)連動型上場投信,69,1,出来高増加率
6951,日本電子(株),69,1,値上がり率
3103,ユニチカ(株),70,1,値上がり率
4920,(株)日本色材工業研究所,70,1,出来高増加率
9831,(株)ヤマダホールディングス,70,1,出来高
4176,(株)ココナラ,71,1,値上がり率
9433,ＫＤＤＩ(株),71,1,出来高
3652,(株)ディジタルメディアプロフェッショナル,72,1,値上がり率
4616,川上塗料(株),72,1,出来高増加率
8031,三井物産(株),72,1,出来高
5020,ＥＮＥＯＳホールディングス(株),73,1,出来高
5025,(株)マーキュリー,73,1,出来高増加率
9036,東部ネットワーク(株),73,1,値上がり率
4624,イサム塗料(株),74,1,出来高増加率
7182,(株)ゆうちょ銀行,74,1,出来高
7709,クボテック(株),74,1,値上がり率
523A,(株)セイワホールディングス,75,1,値上がり率
7345,(株)アイ・パートナーズフィナンシャル,75,1,出来高増加率
7453,(株)良品計画,75,1,出来高
1475,iシェアーズ・コア TOPIX ETF,76,1,出来高
2984,ヤマイチエステート(株),76,1,出来高増加率
2871,(株)ニチレイ,77,1,出来高
331A,(株)メディックス,77,1,出来高増加率
6125,(株)岡本工作機械製作所,77,1,値上がり率
6178,日本郵政(株),78,1,出来高
177A,コージンバイオ(株),79,1,出来高増加率
4477,ＢＡＳＥ(株),79,1,値上がり率
8801,三井不動産(株),79,1,出来高
1398,SMDAM 東証REIT指数上場投信,80,1,出来高増加率
6856,(株)堀場製作所,80,1,値上がり率
8601,(株)大和証券グループ本社,80,1,出来高
4503,アステラス製薬(株),81,1,出来高
4063,信越化学工業(株),82,1,出来高
4427,(株)ＥｄｕＬａｂ,82,1,値上がり率
2566,上場インデックスファンド日経ESGリート,83,1,出来高増加率
4073,(株)ジィ・シィ企画,84,1,出来高増加率
6902,(株)デンソー,84,1,出来高
7602,(株)レダックス,84,1,値上がり率
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,85,1,出来高
7046,ＴＤＳＥ(株),85,1,出来高増加率
9075,福山通運(株),85,1,値上がり率
2778,パレモ・ホールディングス(株),86,1,出来高増加率
589A,ネイス(株),86,1,値上がり率
7269,スズキ(株),86,1,出来高
2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,87,1,出来高
4198,(株)テンダ,87,1,出来高増加率
4369,(株)トリケミカル研究所,87,1,値上がり率
1438,(株)岐阜造園,88,1,出来高増加率
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ(株),88,1,値上がり率
8698,マネックスグループ(株),88,1,出来高
2088,NZAM 上場投信 NYダウ30(H有),89,1,出来高増加率
2338,クオンタムソリューションズ(株),89,1,値上がり率
7974,任天堂(株),89,1,出来高
573A,iシェアーズ 日本国債20年超,90,1,出来高増加率
6044,(株)三機サービス,90,1,値上がり率
6144,西部電機(株),91,1,値上がり率
6772,東京コスモス電機(株),91,1,出来高増加率
9245,(株)リベロ,92,1,出来高増加率
2479,(株)ジェイテック,93,1,出来高増加率
3810,サイバーステップホールディングス(株),93,1,出来高
4970,東洋合成工業(株),93,1,値上がり率
3021,(株)パシフィックネット,94,1,出来高増加率
6237,(株)イワキ,94,1,値上がり率
7599,(株)ＩＤＯＭ,94,1,出来高
2852,iシェアーズ グリーンJリート,95,1,出来高増加率
3407,旭化成(株),95,1,出来高
6728,(株)アルバック,95,1,値上がり率
1787,(株)ナカボーテック,96,1,出来高増加率
4575,(株)キャンバス,96,1,値上がり率
7261,マツダ(株),96,1,出来高
1605,(株)ＩＮＰＥＸ,97,1,出来高
1909,日本ドライケミカル(株),97,1,出来高増加率
6351,(株)鶴見製作所,97,1,値上がり率
1545,(NEXT FUNDS)NASDAQ-100(H無)連動型上場投信,98,1,出来高
7021,(株)ニッチツ,98,1,出来高増加率
1356,TOPIXベア2倍上場投信,99,1,出来高
4784,ＧＭＯインターネット(株),99,1,値上がり率
6503,三菱電機(株),100,1,出来高
2181,パーソルホールディングス(株),101,1,出来高
6016,(株)ジャパンエンジンコーポレーション,101,1,値上がり率
8617,光世証券(株),101,1,出来高増加率
4188,三菱ケミカルグループ(株),102,1,出来高
531A,NZAM 上場投信 日経平均高配当株50,102,1,出来高増加率
8362,(株)福井銀行,102,1,値上がり率
3691,(株)デジタルプラス,103,1,値上がり率
4568,第一三共(株),103,1,出来高
6022,(株)赤阪鐵工所,103,1,出来高増加率
4883,(株)モダリス,104,1,出来高増加率
6361,荏原,104,1,値上がり率
8410,(株)セブン銀行,104,1,出来高
274A,(株)ガーデン,105,1,出来高増加率
6490,(株)ＰＩＬＬＡＲ,105,1,値上がり率
7167,(株)めぶきフィナンシャルグループ,105,1,出来高
350A,デジタルグリッド(株),106,1,値上がり率
2153,Ｅ・Ｊホールディングス(株),107,1,値上がり率
3935,(株)エディア,107,1,出来高増加率
6594,ニデック(株),107,1,出来高
2567,NZAM 上場投信 S&P/JPXカーボン・エフィシェント指数,108,1,値上がり率
345A,高配当成長 日本株(ネットリターン)ETN,108,1,出来高増加率
7272,ヤマハ発動機(株),108,1,出来高
2894,石井食品(株),109,1,出来高増加率
4506,住友ファーマ(株),109,1,出来高
1629,(NEXT FUNDS)商社･卸売上場投信,110,1,出来高
7707,プレシジョン・システム・サイエンス(株),110,1,値上がり率
9381,(株)エーアイテイー,110,1,出来高増加率
489A,東証REIT物流フォーカスETF,111,1,出来高増加率
8697,(株)日本取引所グループ,111,1,出来高
3449,(株)テクノフレックス,112,1,値上がり率
7849,スターツ出版(株),112,1,出来高増加率
2563,iシェアーズ S&P500 米国株 ETF(H有),113,1,出来高増加率
2016,iFreeETF 米国国債7-10年(H有),114,1,出来高増加率
254A,ＡＩフュージョンキャピタルグループ(株),114,1,値上がり率
8002,丸紅(株),114,1,出来高
4016,ＭＩＴホールディングス(株),115,1,出来高増加率
4911,(株)資生堂,115,1,出来高
2345,(株)ＨＯＤＬ１,116,1,値上がり率
382A,iFreeETF 米国国債3-5年(H有),116,1,出来高増加率
4259,(株)エクサウィザーズ,116,1,出来高
138A,光フードサービス(株),117,1,出来高増加率
7063,(株)Ｂｉｒｄｍａｎ,117,1,値上がり率
8766,東京海上ホールディングス(株),117,1,出来高
4365,松本油脂製薬(株),118,1,出来高増加率
5384,(株)フジミインコーポレーテッド,118,1,値上がり率
6971,京セラ(株),118,1,出来高
2805,ヱスビー食品(株),119,1,値上がり率
3667,(株)ｅｎｉｓｈ,119,1,出来高
5078,(株)セレコーポレーション,119,1,出来高増加率
258A,SMT ETF国内リート厳選投資アクティブ,120,1,出来高増加率
3315,日本コークス工業(株),120,1,出来高
5344,(株)ＭＡＲＵＷＡ,120,1,値上がり率
5252,日本ナレッジ(株),121,1,値上がり率
9021,西日本旅客鉄道(株),121,1,出来高
9324,安田倉庫(株),121,1,出来高増加率
533A,NZAM 上場投信 S&P500(H無),122,1,値上がり率
8144,(株)デンキョーグループホールディングス,122,1,出来高増加率
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),122,1,出来高
5108,(株)ブリヂストン,123,1,出来高
9236,ジャパンＭ＆Ａソリューション(株),123,1,出来高増加率
4543,テルモ(株),124,1,出来高
8066,三谷商事(株),124,1,値上がり率
9908,Ｄｅｎｋｅｉ,124,1,出来高増加率
1483,iシェアーズ JPX/S&P 設備･人材投資ETF,125,1,出来高増加率
8035,東京エレクトロン(株),125,1,出来高
8345,(株)岩手銀行,125,1,値上がり率
3024,クリエイト(株),126,1,出来高増加率
3092,(株)ＺＯＺＯ,126,1,出来高
4368,扶桑化学工業(株),127,1,値上がり率
4935,(株)リベルタ,127,1,出来高
7841,(株)遠藤製作所,127,1,出来高増加率
3692,(株)ＦＦＲＩセキュリティ,128,1,値上がり率
7472,(株)鳥羽洋行,128,1,出来高増加率
8113,ユニ・チャーム(株),128,1,出来高
6954,ファナック(株),129,1,出来高
7715,長野計器(株),129,1,値上がり率
7879,(株)ノダ,129,1,出来高増加率
3110,日東紡,130,1,出来高
4186,東京応化工業(株),130,1,値上がり率
9441,(株)ベルパーク,130,1,出来高増加率
3113,(株)ＵＮＩＶＡ・Ｏａｋホールディングス,131,1,出来高増加率
9278,ブックオフグループホールディングス(株),131,1,値上がり率
9602,東宝(株),131,1,出来高
1651,iFreeETF TOPIX高配当40指数,132,1,出来高増加率
9502,中部電力(株),132,1,出来高
1675,WisdomTree パラジウム上場投信,133,1,出来高増加率
2503,キリンホールディングス(株),133,1,出来高
6958,日本ＣＭＫ(株),133,1,値上がり率
2164,(株)地域新聞社,134,1,値上がり率
7215,(株)ファルテック,134,1,出来高増加率
186A,(株)アストロスケールホールディングス,135,1,出来高
2721,(株)ジェイホールディングス,135,1,値上がり率
9906,藤井産業(株),135,1,出来高増加率
3267,(株)フィル・カンパニー,136,1,出来高増加率
5411,ＪＦＥホールディングス(株),136,1,出来高
7350,(株)おきなわフィナンシャルグループ,136,1,値上がり率
3583,オーベクス(株),137,1,出来高増加率
3891,ニッポン高度紙工業(株),137,1,値上がり率
9107,川崎汽船(株),137,1,出来高
2388,(株)ウェッジホールディングス,138,1,値上がり率
4307,(株)野村総合研究所,138,1,出来高
6555,(株)ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,138,1,出来高増加率
7735,(株)ＳＣＲＥＥＮホールディングス,139,1,出来高
8614,東洋証券(株),139,1,値上がり率
3905,データセクション(株),140,1,値上がり率
5019,出光興産(株),140,1,出来高
6182,(株)メタリアル,140,1,出来高増加率
4475,ＨＥＮＮＧＥ(株),141,1,値上がり率
9345,ビズメイツ(株),141,1,出来高増加率
6963,ローム(株),142,1,出来高
9346,(株)ココルポート,142,1,出来高増加率
4615,神東塗料(株),143,1,出来高増加率
