code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
3660,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率
5885,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率
4883,(株)モダリス,8,3,値上がり率・出来高・出来高増加率
6966,(株)三井ハイテック,23,3,値上がり率・出来高・出来高増加率
3989,シェアリングテクノロジー(株),50,3,値上がり率・出来高・出来高増加率
4052,フィーチャ(株),3,2,値上がり率・出来高
7709,クボテック(株),10,2,値上がり率・出来高
4174,(株)アピリッツ,11,2,値上がり率・出来高増加率
336A,ダイナミックマッププラットフォーム(株),13,2,値上がり率・出来高
265A,Ｈｍｃｏｍｍ(株),15,2,値上がり率・出来高増加率
6976,太陽誘電(株),15,2,値上がり率・出来高
2047,NEXT NOTES インドNifty・ベア ETN,17,2,値上がり率・出来高増加率
6981,(株)村田製作所,20,2,値上がり率・出来高
3137,(株)ファンデリー,21,2,値上がり率・出来高増加率
6203,豊和工業(株),21,2,値上がり率・出来高
6962,(株)大真空,22,2,値上がり率・出来高増加率
3653,(株)モルフォ,27,2,値上がり率・出来高
4347,ブロードメディア(株),28,2,値上がり率・出来高増加率
4596,窪田製薬ホールディングス(株),28,2,出来高・出来高増加率
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),35,2,値上がり率・出来高増加率
2181,パーソルホールディングス(株),36,2,値上がり率・出来高
6753,シャープ(株),37,2,値上がり率・出来高
2321,(株)ソフトフロントホールディングス,40,2,値上がり率・出来高
6594,ニデック(株),46,2,値上がり率・出来高
6857,(株)アドバンテスト,53,2,値上がり率・出来高
6098,(株)リクルートホールディングス,104,2,値上がり率・出来高
1994,高橋カーテンウォール工業(株),131,2,値上がり率・出来高増加率
2857,iシェアーズ ドイツ国債 ETF(H有),3,1,出来高増加率
8918,(株)ランド,3,1,出来高
182A,MAXIS 米国国債20年超上場投信(H無),4,1,出来高増加率
9082,大和自動車交通(株),4,1,値上がり率
9432,ＮＴＴ(株),4,1,出来高
1360,日経平均ベア2倍上場投信,5,1,出来高
381A,iFreeETF 米国国債3-5年(H無),5,1,出来高増加率
8995,(株)誠建設工業,5,1,値上がり率
356A,GX S&P500 キャッシュフロー・トップ100,6,1,出来高増加率
4440,(株)ヴィッツ,6,1,値上がり率
4564,オンコセラピー・サイエンス(株),6,1,出来高
2016,iFreeETF 米国国債7-10年(H有),7,1,出来高増加率
7475,アルビス(株),7,1,値上がり率
9434,ソフトバンク(株),7,1,出来高
613A,iFreeETF ドイツ0-3カ月短期国債,8,1,出来高増加率
9984,ソフトバンクグループ(株),8,1,出来高
234A,GX MSCI キャッシュフローキング-日本株式,9,1,出来高増加率
4597,ソレイジア・ファーマ(株),9,1,出来高
6191,(株)エアトリ,9,1,値上がり率
2641,GX グローバルリーダーズ-日本株式,10,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),10,1,出来高
2259,iシェアーズ フランス国債7-10年(H有),11,1,出来高増加率
3664,(株)ＷＩＺＥ,11,1,出来高
2647,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H無),12,1,出来高増加率
520A,ジェイファーマ(株),12,1,値上がり率
9501,東京電力ホールディングス(株),12,1,出来高
6577,(株)ベストワンドットコム,13,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高
5032,ＡＮＹＣＯＬＯＲ(株),14,1,値上がり率
5803,(株)フジクラ,14,1,出来高
2018,GX US REIT・トップ20,16,1,出来高増加率
477A,(株)スタートライン,16,1,値上がり率
5401,日本製鉄(株),16,1,出来高
6668,(株)アドテック　プラズマ　テクノロジー,17,1,値上がり率
150A,(株)ＪＳＨ,18,1,値上がり率
2564,GX MSCIスーパーディビィデンド-日本株式,18,1,出来高増加率
285A,キオクシアホールディングス(株),18,1,出来高
4372,ユミルリンク(株),19,1,出来高増加率
4441,トビラシステムズ(株),19,1,値上がり率
7201,日産自動車(株),19,1,出来高
5380,新東(株),20,1,値上がり率
4287,(株)ジャストプランニング,22,1,出来高増加率
5801,古河電気工業(株),22,1,出来高
396A,業界改革厳選ETF REITイベント・ドリブン,23,1,出来高増加率
4258,(株)網屋,23,1,値上がり率
4092,日本化学工業(株),24,1,値上がり率
5802,住友電気工業(株),24,1,出来高
7215,(株)ファルテック,24,1,出来高増加率
1591,(NEXT FUNDS) JPX日経インデックス400,25,1,出来高増加率
8136,(株)サンリオ,25,1,出来高
8387,(株)四国銀行,25,1,値上がり率
4238,ミライアル(株),26,1,値上がり率
6424,(株)高見沢サイバネティックス,26,1,出来高増加率
7203,トヨタ自動車(株),26,1,出来高
328A,GX プライシングパワー・リーダーズ-日本株式,27,1,出来高増加率
4689,ＬＩＮＥヤフー(株),27,1,出来高
8001,伊藤忠商事(株),28,1,出来高
2044,NEXT NOTES S&P500 配当貴族(NR)ETN,29,1,出来高増加率
4394,(株)エクスモーション,29,1,値上がり率
5016,ＪＸ金属(株),29,1,出来高
2250,iシェアーズ MSCI ジャパン気候変動アクション ETF,30,1,出来高増加率
543A,ＡＲＣＨＩＯＮ(株),30,1,出来高
7031,(株)インバウンドテック,30,1,値上がり率
2249,iFreeETF S&P500ダブルインバース,31,1,出来高増加率
6871,(株)日本マイクロニクス,31,1,値上がり率
7013,(株)ＩＨＩ,31,1,出来高
180A,GX 超長期米国債,32,1,出来高増加率
2737,(株)トーメンデバイス,32,1,値上がり率
7974,任天堂(株),32,1,出来高
194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,33,1,出来高増加率
6548,(株)旅工房,33,1,値上がり率
7532,(株)パン・パシフィック・インターナショナルホールディングス,33,1,出来高
7011,三菱重工業(株),34,1,出来高
7524,マルシェ(株),34,1,出来高増加率
8344,(株)山形銀行,34,1,値上がり率
4755,楽天グループ(株),35,1,出来高
5458,高砂鐵工(株),35,1,出来高増加率
2860,(NEXT FUNDS) ドイツ株式・DAX(H有),36,1,出来高増加率
7012,川崎重工業(株),37,1,出来高
9972,アルテック(株),37,1,出来高増加率
2962,(株)テクニスコ,38,1,値上がり率
3350,(株)メタプラネット,38,1,出来高
7183,あんしん保証(株),38,1,出来高増加率
1579,日経平均ブル2倍上場投信,39,1,出来高
2853,iシェアーズ 気候リスク調整世界国債(除く日本・H有),39,1,出来高増加率
3692,(株)ＦＦＲＩセキュリティ,39,1,値上がり率
1493,One ETF JPX日経中小型,40,1,出来高増加率
4393,(株)バンク・オブ・イノベーション,40,1,値上がり率
2043,NEXT NOTES STOXX アセアン好配当50(円、NR)ETN,41,1,出来高増加率
593A,(株)ティアフォー,41,1,出来高
6779,日本電波工業(株),41,1,値上がり率
2163,(株)アルトナー,42,1,出来高増加率
5020,ＥＮＥＯＳホールディングス(株),42,1,出来高
7061,日本ホスピスホールディングス(株),42,1,値上がり率
294A,(NEXT FUNDS) MSCIジャパン気候変動指数(セレクト),43,1,出来高増加率
3926,(株)オープンドア,43,1,値上がり率
6758,ソニーグループ(株),43,1,出来高
4374,(株)ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,44,1,値上がり率
4465,(株)ニイタカ,44,1,出来高増加率
6762,ＴＤＫ(株),44,1,出来高
2375,ギグワークス(株),45,1,出来高増加率
5721,エスクリプトエナジー(株),45,1,値上がり率
7267,ホンダ,45,1,出来高
1475,iシェアーズ・コア TOPIX ETF,46,1,出来高
1477,iシェアーズ MSCI 日本株最小分散 ETF,46,1,出来高増加率
1770,藤田エンジニアリング(株),47,1,値上がり率
3436,(株)ＳＵＭＣＯ,47,1,出来高
493A,One ETF 日本国債 1-3年,47,1,出来高増加率
6752,パナソニック　ホールディングス(株),48,1,出来高
9656,グリーンランドリゾート(株),48,1,出来高増加率
3907,シリコンスタジオ(株),49,1,値上がり率
4005,住友化学(株),49,1,出来高
9818,大丸エナウィン(株),49,1,出来高増加率
8267,イオン(株),50,1,出来高
4888,ステラファーマ(株),53,1,値上がり率
