code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
6523,ＰＨＣホールディングス(株),3,3,値上がり率・出来高・出来高増加率
4527,ロート製薬(株),1,2,値上がり率・出来高
5803,(株)フジクラ,4,2,値上がり率・出来高
3422,(株)Ｊ－ＭＡＸ,5,2,値上がり率・出来高増加率
6998,日本タングステン(株),6,2,値上がり率・出来高増加率
1827,(株)ナカノフドー建設,13,2,値上がり率・出来高増加率
8136,(株)サンリオ,15,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,17,2,値上がり率・出来高
6943,ＮＫＫスイッチズ(株),23,2,値上がり率・出来高増加率
4114,(株)日本触媒,25,2,値上がり率・出来高
7832,(株)バンダイナムコホールディングス,27,2,値上がり率・出来高
3901,マークラインズ(株),28,2,値上がり率・出来高増加率
7974,任天堂(株),28,2,値上がり率・出来高
7013,(株)ＩＨＩ,32,2,値上がり率・出来高
6400,不二精機(株),33,2,値上がり率・出来高増加率
264A,(株)Ｓｃｈｏｏ,35,2,値上がり率・出来高増加率
3697,(株)ＳＨＩＦＴ,37,2,値上がり率・出来高
5542,新報国マテリアル(株),37,2,値上がり率・出来高増加率
4004,(株)レゾナック・ホールディングス,39,2,値上がり率・出来高
8045,横浜丸魚(株),45,2,値上がり率・出来高増加率
3402,東レ(株),46,2,値上がり率・出来高
6740,(株)ジャパンディスプレイ,47,2,値上がり率・出来高
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),48,2,値上がり率・出来高増加率
7931,未来工業(株),53,2,値上がり率・出来高増加率
4911,(株)資生堂,54,2,値上がり率・出来高
5108,(株)ブリヂストン,55,2,値上がり率・出来高
5110,住友ゴム工業(株),60,2,値上がり率・出来高
5192,三ツ星ベルト(株),65,2,値上がり率・出来高増加率
4902,コニカミノルタ(株),73,2,値上がり率・出来高
5105,ＴＯＹＯ　ＴＩＲＥ(株),78,2,出来高・出来高増加率
4680,(株)ラウンドワン,85,2,値上がり率・出来高
