code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4062,イビデン(株),2,2,値上がり率・出来高
7272,ヤマハ発動機(株),5,2,値上がり率・出来高
9984,ソフトバンクグループ(株),8,2,値上がり率・出来高
3954,昭和パックス(株),10,2,値上がり率・出来高増加率
5803,(株)フジクラ,11,2,値上がり率・出来高
6994,(株)指月電機製作所,11,2,値上がり率・出来高増加率
7480,スズデン(株),14,2,値上がり率・出来高増加率
6981,(株)村田製作所,15,2,値上がり率・出来高
3103,ユニチカ(株),18,2,値上がり率・出来高
5802,住友電気工業(株),18,2,値上がり率・出来高
5801,古河電気工業(株),23,2,値上がり率・出来高
9412,スカパーＪＳＡＴ(株),24,2,値上がり率・出来高
5016,ＪＸ金属(株),25,2,値上がり率・出来高
2393,(株)日本ケアサプライ,26,2,値上がり率・出来高増加率
3110,日東紡,29,2,値上がり率・出来高
6976,太陽誘電(株),29,2,値上がり率・出来高
3964,(株)オークネット,38,2,値上がり率・出来高増加率
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),39,2,値上がり率・出来高増加率
1579,日経平均ブル2倍上場投信,41,2,値上がり率・出来高
4772,(株)ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,41,2,出来高・出来高増加率
4004,(株)レゾナック・ホールディングス,45,2,値上がり率・出来高
9913,日邦産業(株),48,2,値上がり率・出来高増加率
6613,(株)ＱＤレーザ,55,2,値上がり率・出来高
6857,(株)アドバンテスト,60,2,値上がり率・出来高
2395,(株)新日本科学,69,2,値上がり率・出来高増加率
569A,iシェアーズ プラチナ,79,2,値上がり率・出来高増加率
2802,味の素(株),99,2,値上がり率・出来高
580A,GX 銅ビジネス,117,2,値上がり率・出来高増加率
3907,シリコンスタジオ(株),1,1,値上がり率
566A,iFreeETF ブルームバーグ日本株(除く金融)高配当50,1,1,出来高増加率
8918,(株)ランド,1,1,出来高
379A,GX S&P500 (ダイナミック・プロテクション),2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
4564,オンコセラピー・サイエンス(株),3,1,出来高
4635,東京インキ(株),3,1,値上がり率
496A,One ETF 日本国債 17-20年,3,1,出来高増加率
1360,日経平均ベア2倍上場投信,4,1,出来高
2252,GX Morningstar 米国中小型 Moat,4,1,出来高増加率
4968,荒川化学工業(株),4,1,値上がり率
1498,One ETF ESG,5,1,出来高増加率
9434,ソフトバンク(株),5,1,出来高
1484,One ETF JPX/S&P 設備･人材投資指数,6,1,出来高増加率
3036,アルコニックス(株),6,1,値上がり率
4597,ソレイジア・ファーマ(株),6,1,出来高
2648,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H有),7,1,出来高増加率
4746,(株)東計電算,7,1,値上がり率
5401,日本製鉄(株),7,1,出来高
1980,ダイダン(株),8,1,値上がり率
534A,NZAM 上場投信 NASDAQ100(H無),8,1,出来高増加率
4461,第一工業製薬(株),9,1,値上がり率
611A,One ETF 日本国債27-30年,9,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),9,1,出来高
5199,不二ラテックス(株),10,1,出来高増加率
7013,(株)ＩＨＩ,10,1,出来高
3845,(株)アイフリークモバイル,11,1,出来高増加率
381A,iFreeETF 米国国債3-5年(H無),12,1,出来高増加率
6278,ユニオンツール(株),12,1,値上がり率
7203,トヨタ自動車(株),12,1,出来高
285A,キオクシアホールディングス(株),13,1,出来高
4475,ＨＥＮＮＧＥ(株),13,1,値上がり率
600A,ニッセイ ETF ラッセル2000,13,1,出来高増加率
3417,大木ヘルスケアホールディングス(株),14,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,14,1,出来高
4022,ラサ工業(株),15,1,値上がり率
404A,GX チャイナテック・トップ10,15,1,出来高増加率
2643,(NEXTFUNDS) MSCIジャパンカントリー指数(セレクト),16,1,出来高増加率
4073,(株)ジィ・シィ企画,16,1,値上がり率
4005,住友化学(株),17,1,出来高
5702,(株)大紀アルミニウム工業所,17,1,値上がり率
6342,(株)太平製作所,17,1,出来高増加率
4409,東邦化学工業(株),18,1,出来高増加率
532A,NZAM 上場投信 TOPIX高配当40,19,1,出来高増加率
6627,(株)テラプローブ,19,1,値上がり率
7201,日産自動車(株),19,1,出来高
3646,(株)駅探,20,1,出来高増加率
543A,ＡＲＣＨＩＯＮ(株),20,1,出来高
6834,(株)精工技研,20,1,値上がり率
2095,GX S&P500配当貴族 (H有),21,1,出来高増加率
7011,三菱重工業(株),21,1,出来高
3276,(株)ＪＰＭＣ,22,1,出来高増加率
3664,(株)ＷＩＺＥ,22,1,出来高
6800,(株)ヨコオ,22,1,値上がり率
3991,ウォンテッドリー(株),23,1,出来高増加率
4971,メック(株),23,1,値上がり率
2627,GX eコマース-日本株式,24,1,出来高増加率
9501,東京電力ホールディングス(株),24,1,出来高
3416,ピクスタ(株),25,1,出来高増加率
