code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4052,フィーチャ(株),1,2,値上がり率・出来高増加率
5253,カバー(株),3,2,値上がり率・出来高
6993,大黒屋ホールディングス(株),4,2,値上がり率・出来高
8995,(株)誠建設工業,5,2,値上がり率・出来高増加率
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),6,2,値上がり率・出来高
7255,(株)桜井製作所,9,2,値上がり率・出来高増加率
6330,東洋エンジニアリング(株),10,2,値上がり率・出来高
7819,粧美堂(株),11,2,値上がり率・出来高増加率
4434,(株)サーバーワークス,16,2,値上がり率・出来高増加率
3697,(株)ＳＨＩＦＴ,19,2,値上がり率・出来高
8136,(株)サンリオ,19,2,値上がり率・出来高
3712,(株)情報企画,27,2,値上がり率・出来高増加率
7211,三菱自動車(株),31,2,値上がり率・出来高
4911,(株)資生堂,33,2,値上がり率・出来高
7974,任天堂(株),42,2,値上がり率・出来高
6702,富士通(株),50,2,値上がり率・出来高
4661,(株)オリエンタルランド,60,2,値上がり率・出来高
5587,(株)インバウンドプラットフォーム,69,2,値上がり率・出来高増加率
9904,(株)ベリテ,76,2,値上がり率・出来高増加率
6570,(株)共和コーポレーション,79,2,値上がり率・出来高増加率
4901,富士フイルムホールディングス(株),81,2,値上がり率・出来高
7202,いすゞ自動車(株),82,2,値上がり率・出来高
3132,マクニカホールディングス(株),90,2,値上がり率・出来高
2492,(株)インフォマート,105,2,値上がり率・出来高
4902,コニカミノルタ(株),112,2,値上がり率・出来高
6307,サンセイ(株),115,2,値上がり率・出来高増加率
2934,ジェイフロンティア(株),126,2,値上がり率・出来高増加率
9201,日本航空(株),129,2,値上がり率・出来高
7003,(株)三井Ｅ＆Ｓ,149,2,値上がり率・出来高
2245,(NEXT FUNDS) ブルームバーグ 独国債(7-10年)(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
2857,iシェアーズ ドイツ国債 ETF(H有),2,1,出来高増加率
5242,(株)アイズ,2,1,値上がり率
9432,ＮＴＴ(株),2,1,出来高
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,3,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
1360,日経平均ベア2倍上場投信,4,1,出来高
2554,(NEXT FUNDS)米国投資適格社債(1-10年)(H有),4,1,出来高増加率
2567,NZAM 上場投信 S&P/JPXカーボン・エフィシェント指数,5,1,出来高増加率
4597,ソレイジア・ファーマ(株),5,1,出来高
2852,iシェアーズ グリーンJリート,6,1,出来高増加率
9434,ソフトバンク(株),6,1,出来高
2050,NEXT NOTES ニッチトップ中小型日本株(NR)ETN,7,1,値上がり率
7367,(株)セルム,7,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),7,1,出来高
1481,上場インデックスファンド日本経済貢献株,8,1,出来高増加率
285A,キオクシアホールディングス(株),8,1,出来高
3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,8,1,値上がり率
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,9,1,値上がり率
5401,日本製鉄(株),9,1,出来高
2221,岩塚製菓(株),10,1,出来高増加率
9984,ソフトバンクグループ(株),10,1,出来高
2156,セーラー広告(株),11,1,出来高増加率
543A,ＡＲＣＨＩＯＮ(株),11,1,出来高
2015,iFreeETF 米国国債7-10年(H無),12,1,出来高増加率
