code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ(株),20,3,値上がり率・出来高・出来高増加率
3936,(株)グローバルウェイ,23,3,値上がり率・出来高・出来高増加率
3777,(株)環境フレンドリーホールディングス,45,3,値上がり率・出来高・出来高増加率
3624,アクセルマーク(株),2,2,値上がり率・出来高
4564,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高
3970,(株)イノベーション,4,2,値上がり率・出来高増加率
150A,(株)ＪＳＨ,5,2,値上がり率・出来高増加率
5803,(株)フジクラ,5,2,値上がり率・出来高
4597,ソレイジア・ファーマ(株),6,2,値上がり率・出来高
3691,(株)デジタルプラス,7,2,値上がり率・出来高増加率
9467,(株)アルファポリス,8,2,値上がり率・出来高増加率
285A,キオクシアホールディングス(株),10,2,値上がり率・出来高
4392,ＦＩＧ(株),10,2,値上がり率・出来高
6092,(株)エンバイオ・ホールディングス,12,2,値上がり率・出来高増加率
3933,チエル(株),15,2,値上がり率・出来高増加率
5801,古河電気工業(株),15,2,値上がり率・出来高
247A,Ａｉロボティクス(株),16,2,値上がり率・出来高
6613,(株)ＱＤレーザ,17,2,値上がり率・出来高
500A,(株)ＴＯブックス,24,2,値上がり率・出来高増加率
5016,ＪＸ金属(株),24,2,値上がり率・出来高
7695,(株)交換できるくん,24,2,値上がり率・出来高増加率
6071,(株)ＩＢＪ,27,2,値上がり率・出来高増加率
3659,(株)ネクソン,31,2,出来高・出来高増加率
3053,(株)ペッパーフードサービス,32,2,値上がり率・出来高増加率
3110,日東紡,41,2,値上がり率・出来高
3633,ＧＭＯペパボ(株),42,2,値上がり率・出来高増加率
4704,トレンドマイクロ(株),44,2,出来高・出来高増加率
3660,(株)アイスタイル,45,2,値上がり率・出来高
6574,(株)コンヴァノ,48,2,値上がり率・出来高
4350,(株)メディカルシステムネットワーク,50,2,値上がり率・出来高増加率
3810,サイバーステップホールディングス(株),52,2,値上がり率・出来高
6085,アーキテクツ・スタジオ・ジャパン(株),57,2,出来高・出来高増加率
6276,シリウスビジョン(株),58,2,値上がり率・出来高増加率
3187,(株)ミラタップ,66,2,値上がり率・出来高増加率
4932,(株)アルマード,68,2,値上がり率・出来高増加率
4563,アンジェス(株),73,2,出来高・出来高増加率
3195,(株)ジェネレーションパス,76,2,値上がり率・出来高増加率
6659,(株)メディアリンクス,88,2,値上がり率・出来高
7781,(株)平山ホールディングス,91,2,値上がり率・出来高増加率
5074,テスホールディングス(株),92,2,値上がり率・出来高
5542,新報国マテリアル(株),96,2,値上がり率・出来高増加率
7747,朝日インテック(株),102,2,値上がり率・出来高
2134,北浜キャピタルパートナーズ(株),110,2,出来高・出来高増加率
3917,(株)アイリッジ,118,2,値上がり率・出来高増加率
6663,太洋テクノレックス(株),125,2,値上がり率・出来高増加率
485A,(株)パワーエックス,126,2,値上がり率・出来高
8789,フィンテック　グローバル(株),133,2,値上がり率・出来高
5247,(株)ＢＴＭ,145,2,値上がり率・出来高増加率
5010,日本精蝋(株),1,1,値上がり率
515A,iシェアーズ 高格付け日本円社債 ETF,1,1,出来高増加率
8918,(株)ランド,1,1,出来高
611A,One ETF 日本国債27-30年,2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
7422,東邦レマック(株),3,1,出来高増加率
8995,(株)誠建設工業,3,1,値上がり率
1360,日経平均ベア2倍上場投信,4,1,出来高
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ(株),4,1,値上がり率
