code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
2388,(株)ウェッジホールディングス,1,2,値上がり率・出来高
8918,(株)ランド,1,2,値上がり率・出来高
3133,(株)海帆,2,2,値上がり率・出来高
6977,(株)日本抵抗器製作所,5,2,値上がり率・出来高増加率
3989,シェアリングテクノロジー(株),7,2,値上がり率・出来高増加率
7140,ペットゴー(株),7,2,値上がり率・出来高増加率
546A,ＭＩＲＡＩＮＩホールディングス(株),8,2,値上がり率・出来高増加率
5803,(株)フジクラ,10,2,値上がり率・出来高
4446,Ｌｉｎｋ－Ｕグループ(株),12,2,値上がり率・出来高増加率
6166,(株)中村超硬,12,2,値上がり率・出来高増加率
4755,楽天グループ(株),13,2,値上がり率・出来高
8025,(株)ツカモトコーポレーション,19,2,値上がり率・出来高増加率
1366,iFreeETF 日経平均ダブルインバース・インデックス,20,2,出来高・出来高増加率
5252,日本ナレッジ(株),21,2,値上がり率・出来高増加率
6976,太陽誘電(株),21,2,値上がり率・出来高
6981,(株)村田製作所,22,2,値上がり率・出来高
7363,(株)ベビーカレンダー,23,2,値上がり率・出来高増加率
3664,(株)ＷＩＺＥ,24,2,値上がり率・出来高
4372,ユミルリンク(株),25,2,値上がり率・出来高増加率
5801,古河電気工業(株),25,2,値上がり率・出来高
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,28,2,値上がり率・出来高
9235,売れるネット広告社グループ(株),33,2,値上がり率・出来高増加率
6022,(株)赤阪鐵工所,37,2,値上がり率・出来高増加率
9478,ＳＥホールディングス・アンド・インキュベーションズ(株),39,2,値上がり率・出来高増加率
3840,パス(株),41,2,値上がり率・出来高増加率
352A,(株)ＬＯＩＶＥ,44,2,値上がり率・出来高増加率
3436,(株)ＳＵＭＣＯ,45,2,値上がり率・出来高
3796,(株)いい生活,47,2,値上がり率・出来高増加率
7447,ナガイレーベン(株),47,2,値上がり率・出来高増加率
6315,ＴＯＷＡ(株),52,2,値上がり率・出来高
7046,ＴＤＳＥ(株),52,2,値上がり率・出来高増加率
3089,テクノアルファ(株),54,2,値上がり率・出来高増加率
7735,(株)ＳＣＲＥＥＮホールディングス,56,2,値上がり率・出来高
3446,(株)ジェイテックコーポレーション,73,2,値上がり率・出来高増加率
2136,(株)ヒップ,77,2,値上がり率・出来高増加率
6954,ファナック(株),86,2,値上がり率・出来高
3086,Ｊ．フロント　リテイリング(株),135,2,値上がり率・出来高
181A,MAXIS 米国国債1-3年上場投信(H無),1,1,出来高増加率
1360,日経平均ベア2倍上場投信,2,1,出来高
2838,MAXIS 米国国債7-10年上場投信(H無),2,1,出来高増加率
2248,iFreeETF S&P500(H有),3,1,出来高増加率
6522,(株)アスタリスク,3,1,値上がり率
9432,ＮＴＴ(株),3,1,出来高
4564,オンコセラピー・サイエンス(株),4,1,出来高
572A,iシェアーズ 日本国債3-7年,4,1,出来高増加率
7815,東京ボード工業(株),4,1,値上がり率
496A,One ETF 日本国債 17-20年,5,1,出来高増加率
9434,ソフトバンク(株),5,1,出来高
379A,GX S&P500 (ダイナミック・プロテクション),6,1,出来高増加率
4597,ソレイジア・ファーマ(株),6,1,出来高
584A,ＬｉＮＫＸ(株),6,1,値上がり率
6740,(株)ジャパンディスプレイ,7,1,出来高
9984,ソフトバンクグループ(株),8,1,出来高
2562,上場インデックスファンド米国株式(ダウ平均)H有,9,1,出来高増加率
4179,(株)ジーネクスト,9,1,値上がり率
8729,ソニーフィナンシャルグループ(株),9,1,出来高
4395,(株)アクリート,10,1,出来高増加率
265A,Ｈｍｃｏｍｍ(株),11,1,値上がり率
467A,GX 米ドル建て投資適格社債(H有),11,1,出来高増加率
5401,日本製鉄(株),11,1,出来高
285A,キオクシアホールディングス(株),12,1,出来高
2846,(NEXT FUNDS) ダウ・ジョーンズ工業株30種(H有),13,1,出来高増加率
6327,北川精機(株),13,1,値上がり率
3529,アツギ(株),14,1,値上がり率
6696,(株)トラース・オン・プロダクト,14,1,出来高増加率
7203,トヨタ自動車(株),14,1,出来高
1498,One ETF ESG,15,1,出来高増加率
6707,サンケン電気(株),15,1,値上がり率
8136,(株)サンリオ,15,1,出来高
382A,iFreeETF 米国国債3-5年(H有),16,1,出来高増加率
7201,日産自動車(株),16,1,出来高
2527,NZAM 上場投信 東証REIT Core指数,17,1,出来高増加率
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,17,1,値上がり率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,17,1,出来高
1466,iFreeETF JPX日経400ダブルインバース・インデックス,18,1,出来高増加率
218A,(株)Ｌｉｂｅｒａｗａｒｅ,18,1,値上がり率
9501,東京電力ホールディングス(株),18,1,出来高
4586,(株)メドレックス,19,1,値上がり率
5016,ＪＸ金属(株),19,1,出来高
258A,SMT ETF国内リート厳選投資アクティブ,20,1,出来高増加率
9399,ビート・ホールディングス・リミテッド,21,1,値上がり率
4972,綜研化学(株),22,1,値上がり率
9236,ジャパンＭ＆Ａソリューション(株),22,1,出来高増加率
2647,(NEXT FUNDS)ブルームバーグ米国国債(7-10年)(H無),23,1,出来高増加率
4689,ＬＩＮＥヤフー(株),23,1,出来高
2247,iFreeETF S&P500(H無),24,1,出来高増加率
5802,住友電気工業(株),24,1,出来高
6324,(株)ハーモニック・ドライブ・システムズ,25,1,値上がり率
2962,(株)テクニスコ,26,1,値上がり率
515A,iシェアーズ 高格付け日本円社債 ETF,26,1,出来高増加率
7267,ホンダ,26,1,出来高
1356,TOPIXベア2倍上場投信,27,1,出来高
2093,上場Tracers 米国債0-2年ラダー(H無),27,1,出来高増加率
462A,(株)ＦＵＮＤＩＮＮＯ,27,1,値上がり率
6758,ソニーグループ(株),28,1,出来高
9816,(株)ストライダーズ,28,1,出来高増加率
3926,(株)オープンドア,29,1,値上がり率
4174,(株)アピリッツ,29,1,出来高増加率
7011,三菱重工業(株),29,1,出来高
1579,日経平均ブル2倍上場投信,30,1,出来高
2094,東証REITインバースETF,30,1,出来高増加率
4076,(株)シイエヌエス,31,1,出来高増加率
9229,(株)サンウェルズ,31,1,値上がり率
4178,(株)Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,32,1,出来高増加率
8001,伊藤忠商事(株),32,1,出来高
6762,ＴＤＫ(株),33,1,出来高
7367,(株)セルム,33,1,出来高増加率
323A,(株)フライヤー,34,1,値上がり率
6723,ルネサスエレクトロニクス(株),34,1,出来高
9313,丸八倉庫(株),34,1,出来高増加率
2620,iシェアーズ 米国債1-3年,35,1,出来高増加率
264A,(株)Ｓｃｈｏｏ,35,1,値上がり率
3350,(株)メタプラネット,35,1,出来高
3955,(株)イムラ,36,1,出来高増加率
6590,芝浦メカトロニクス(株),36,1,値上がり率
1306,(NEXT FUNDS)TOPIX連動型上場投信,37,1,出来高
7523,アールビバン(株),37,1,出来高増加率
150A,(株)ＪＳＨ,38,1,出来高増加率
6323,ローツェ(株),38,1,値上がり率
8053,住友商事(株),38,1,出来高
2864,GX ロジスティクス・REIT,39,1,出来高増加率
8750,(株)第一ライフグループ,39,1,出来高
4255,ＴＨＥＣＯＯ(株),40,1,値上がり率
5250,ＧＭＯプライム・ストラテジー(株),40,1,出来高増加率
6752,パナソニック　ホールディングス(株),40,1,出来高
6538,(株)ディスラプターズ,41,1,出来高増加率
8801,三井不動産(株),41,1,出来高
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,42,1,出来高
1447,ＳＡＡＦホールディングス(株),42,1,値上がり率
1483,iシェアーズ JPX/S&P 設備･人材投資ETF,42,1,出来高増加率
2564,GX MSCIスーパーディビィデンド-日本株式,43,1,出来高増加率
6501,(株)日立製作所,43,1,出来高
5966,ＫＴＣ(株),44,1,出来高増加率
7532,(株)パン・パシフィック・インターナショナルホールディングス,44,1,出来高
9063,岡山県貨物運送(株),45,1,出来高増加率
9265,ヤマシタヘルスケアホールディングス(株),45,1,値上がり率
4572,カルナバイオサイエンス(株),46,1,値上がり率
498A,防衛・航空宇宙 欧州株(ネットリターン)ETN,46,1,出来高増加率
7211,三菱自動車(株),46,1,出来高
7013,(株)ＩＨＩ,47,1,出来高
2249,iFreeETF S&P500ダブルインバース,48,1,出来高増加率
2349,(株)エヌアイデイ,48,1,値上がり率
4005,住友化学(株),48,1,出来高
4503,アステラス製薬(株),49,1,出来高
1459,楽天 ETF-日経ダブルインバース指数連動型,50,1,出来高
5987,(株)オーネックス,51,1,出来高増加率
6870,日本フェンオール(株),51,1,値上がり率
9433,ＫＤＤＩ(株),51,1,出来高
8316,(株)三井住友フィナンシャルグループ,52,1,出来高
1477,iシェアーズ MSCI 日本株最小分散 ETF,53,1,出来高増加率
280A,(株)ＴＭＨ,53,1,値上がり率
7871,フクビ化学工業(株),54,1,出来高増加率
8604,野村ホールディングス(株),54,1,出来高
2072,トップシェアインデックス(ネットリターン)ETN,55,1,出来高増加率
6902,(株)デンソー,55,1,出来高
450A,ステート・ストリート・スパイダー S&P500 ETF(H有),56,1,出来高増加率
6993,大黒屋ホールディングス(株),56,1,出来高
7425,初穂商事(株),57,1,出来高増加率
7974,任天堂(株),57,1,出来高
8254,(株)さいか屋,57,1,値上がり率
4444,(株)インフォネット,58,1,値上がり率
7012,川崎重工業(株),58,1,出来高
7555,(株)大田花き,58,1,出来高増加率
7041,ＣＲＧホールディングス(株),59,1,出来高増加率
8058,三菱商事(株),59,1,出来高
3565,アセンテック(株),60,1,値上がり率
5020,ＥＮＥＯＳホールディングス(株),60,1,出来高
2376,(株)サイネックス,61,1,出来高増加率
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),61,1,値上がり率
50765,インフロニア・ホールディングス（株）第1回社債型種類株式,62,1,出来高増加率
6737,ＥＩＺＯ(株),62,1,値上がり率
8267,イオン(株),62,1,出来高
4188,三菱ケミカルグループ(株),63,1,出来高
8011,(株)三陽商会,63,1,出来高増加率
541A,One ETF TOPIX高配当株グロース指数,64,1,出来高増加率
8411,(株)みずほフィナンシャルグループ,64,1,出来高
1555,上場インデックスファンド豪州リート,65,1,出来高増加率
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),65,1,値上がり率
6857,(株)アドバンテスト,65,1,出来高
3607,(株)クラウディアホールディングス,66,1,出来高増加率
7269,スズキ(株),66,1,出来高
7794,(株)イーディーピー,66,1,値上がり率
2097,GX レジデンシャル・J-REIT,67,1,出来高増加率
3110,日東紡,67,1,出来高
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),67,1,値上がり率
6264,(株)マルマエ,68,1,値上がり率
6526,(株)ソシオネクスト,68,1,出来高
8291,日産東京販売ホールディングス(株),68,1,出来高増加率
4062,イビデン(株),69,1,出来高
5218,(株)オハラ,69,1,値上がり率
1811,(株)錢高組,70,1,出来高増加率
421A,(株)ムービン・ストラテジック・キャリア,70,1,値上がり率
6753,シャープ(株),70,1,出来高
2251,(NEXT FUNDS) JPX国債先物ダブルインバース,71,1,出来高増加率
2330,(株)フォーサイド,71,1,値上がり率
6659,(株)メディアリンクス,71,1,出来高
2181,パーソルホールディングス(株),72,1,出来高
9679,ホウライ(株),72,1,出来高増加率
3382,(株)セブン＆アイ・ホールディングス,73,1,出来高
9903,(株)カンセキ,73,1,出来高増加率
2553,One ETF 南方 中国A株 CSI500,74,1,出来高増加率
3697,(株)ＳＨＩＦＴ,74,1,出来高
7115,(株)アルファパーチェス,74,1,値上がり率
1578,上場インデックスファンド日経225(ミニ),75,1,出来高増加率
194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,75,1,値上がり率
7261,マツダ(株),75,1,出来高
219A,Ｈｅａｒｔｓｅｅｄ(株),76,1,値上がり率
6568,神戸天然物化学(株),76,1,出来高増加率
6701,ＮＥＣ,76,1,出来高
1475,iシェアーズ・コア TOPIX ETF,77,1,出来高
7731,(株)ニコン,77,1,値上がり率
2514,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H有),78,1,出来高増加率
4935,(株)リベルタ,78,1,値上がり率
8308,(株)りそなホールディングス,78,1,出来高
4245,(株)ダイキアクシス,79,1,出来高増加率
4568,第一三共(株),79,1,出来高
1481,上場インデックスファンド日本経済貢献株,80,1,出来高増加率
3092,(株)ＺＯＺＯ,80,1,出来高
3624,アクセルマーク(株),80,1,値上がり率
4889,(株)レナサイエンス,81,1,値上がり率
5900,(株)ダイケン,81,1,出来高増加率
6702,富士通(株),81,1,出来高
2502,アサヒグループホールディングス(株),82,1,出来高
6181,タメニー(株),82,1,値上がり率
7896,セブン工業(株),82,1,出来高増加率
4347,ブロードメディア(株),83,1,値上がり率
6915,千代田インテグレ(株),83,1,出来高増加率
6971,京セラ(株),83,1,出来高
4287,(株)ジャストプランニング,84,1,出来高増加率
6101,(株)ツガミ,84,1,値上がり率
7272,ヤマハ発動機(株),84,1,出来高
186A,(株)アストロスケールホールディングス,85,1,出来高
4583,(株)カイオム・バイオサイエンス,85,1,値上がり率
5380,新東(株),85,1,出来高増加率
3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ(株),86,1,値上がり率
5939,(株)大谷工業,86,1,出来高増加率
6033,(株)エクストリーム,87,1,出来高増加率
6668,(株)アドテック　プラズマ　テクノロジー,87,1,値上がり率
8031,三井物産(株),87,1,出来高
3861,王子ホールディングス(株),88,1,出来高
6616,トレックス・セミコンダクター(株),88,1,値上がり率
9428,(株)クロップス,88,1,出来高増加率
6265,コンバム(株),89,1,値上がり率
6594,ニデック(株),89,1,出来高
7292,(株)村上開明堂,89,1,出来高増加率
3652,(株)ディジタルメディアプロフェッショナル,90,1,出来高増加率
4543,テルモ(株),90,1,出来高
9322,川西倉庫(株),90,1,値上がり率
3778,さくらインターネット(株),91,1,値上がり率
7751,キヤノン(株),91,1,出来高
2914,ＪＴ,92,1,出来高
9256,(株)サクシード,92,1,値上がり率
2146,ＵＴグループ(株),93,1,出来高
412A,(NEXT FUNDS) 台湾イノベイティブ・テクノロジー50,93,1,値上がり率
5599,Ｓ＆Ｊ(株),94,1,値上がり率
564A,GX S&P先進国キャッシュフロー・トップ100,94,1,出来高増加率
8601,(株)大和証券グループ本社,94,1,出来高
4615,神東塗料(株),95,1,出来高増加率
5411,ＪＦＥホールディングス(株),95,1,出来高
9973,ＫＯＺＯホールディングス(株),95,1,値上がり率
6134,(株)ＦＵＪＩ,96,1,値上がり率
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),96,1,出来高
5019,出光興産(株),97,1,出来高
2934,ジェイフロンティア(株),98,1,値上がり率
4063,信越化学工業(株),98,1,出来高
8147,(株)トミタ,99,1,値上がり率
9502,中部電力(株),99,1,出来高
8035,東京エレクトロン(株),100,1,出来高
6178,日本郵政(株),101,1,出来高
7643,(株)ダイイチ,101,1,出来高増加率
9720,(株)ホテル、ニューグランド,101,1,値上がり率
4661,(株)オリエンタルランド,102,1,出来高
6018,阪神内燃機工業(株),102,1,値上がり率
3070,(株)ジェリービーンズグループ,103,1,値上がり率
8802,三菱地所(株),103,1,出来高
1605,(株)ＩＮＰＥＸ,104,1,出来高
1680,上場インデックスファンド海外先進国株式,104,1,出来高増加率
3931,(株)バリューゴルフ,104,1,値上がり率
2801,キッコーマン(株),105,1,出来高
4060,ｒａｋｕｍｏ(株),105,1,値上がり率
4288,(株)アズジェント,105,1,出来高増加率
200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信,106,1,出来高
6627,(株)テラプローブ,106,1,値上がり率
2854,GX テック・トップ20-日本株式,107,1,値上がり率
5962,浅香工業(株),107,1,出来高増加率
7182,(株)ゆうちょ銀行,107,1,出来高
5741,(株)ＵＡＣＪ,108,1,値上がり率
8113,ユニ・チャーム(株),108,1,出来高
2235,上場インデックスファンド米国株式(ダウ平均)H無,109,1,出来高増加率
4263,サスメド(株),109,1,値上がり率
8766,東京海上ホールディングス(株),109,1,出来高
1419,タマホーム(株),110,1,値上がり率
3712,(株)情報企画,110,1,出来高増加率
8830,住友不動産(株),110,1,出来高
331A,(株)メディックス,111,1,出来高増加率
4452,花王(株),111,1,出来高
8783,ａｂｃ(株),111,1,値上がり率
576A,GX チャイナテック・カバード・コール,112,1,出来高増加率
6503,三菱電機(株),112,1,出来高
8894,(株)ＲＥＶＯＬＵＴＩＯＮ,112,1,値上がり率
6834,(株)精工技研,113,1,値上がり率
9412,スカパーＪＳＡＴ(株),113,1,出来高
3402,東レ(株),114,1,出来高
3958,笹徳印刷(株),114,1,出来高増加率
4169,ＥＮＥＣＨＡＮＧＥ(株),114,1,値上がり率
3787,(株)テクノマセマティカル,115,1,出来高増加率
5132,(株)ｐｌｕｓｚｅｒｏ,115,1,値上がり率
6963,ローム(株),115,1,出来高
3377,(株)バイク王＆カンパニー,116,1,出来高増加率
6925,ウシオ電機(株),116,1,値上がり率
8410,(株)セブン銀行,116,1,出来高
3352,(株)バッファロー,117,1,出来高増加率
4901,富士フイルムホールディングス(株),117,1,出来高
5243,ｎｏｔｅ(株),117,1,値上がり率
6248,(株)横田製作所,118,1,出来高増加率
6507,シンフォニアテクノロジー(株),118,1,値上がり率
6988,日東電工(株),118,1,出来高
5951,ダイニチ工業(株),119,1,値上がり率
6506,(株)安川電機,119,1,出来高
9127,玉井商船(株),119,1,出来高増加率
288A,ラクサス・テクノロジーズ(株),120,1,値上がり率
573A,iシェアーズ 日本国債20年超,120,1,出来高増加率
9831,(株)ヤマダホールディングス,120,1,出来高
1632,(NEXT FUNDS)金融(除く銀行)上場投信,121,1,出来高増加率
7729,(株)東京精密,121,1,値上がり率
7733,オリンパス(株),122,1,出来高
9244,(株)デジタリフト,122,1,値上がり率
2861,上場インデックスファンドフランス国債(H無),123,1,出来高増加率
