code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),1,3,値上がり率・出来高・出来高増加率
9610,ウィルソン・ラーニング　ワールドワイド(株),4,3,値上がり率・出来高・出来高増加率
593A,(株)ティアフォー,5,3,値上がり率・出来高・出来高増加率
9684,(株)スクウェア・エニックス・ホールディングス,25,3,値上がり率・出来高・出来高増加率
6570,(株)共和コーポレーション,5,2,値上がり率・出来高増加率
5033,(株)ヌーラボ,6,2,値上がり率・出来高増加率
4616,川上塗料(株),7,2,値上がり率・出来高増加率
5401,日本製鉄(株),8,2,値上がり率・出来高
4234,(株)サンエー化研,9,2,値上がり率・出来高増加率
9501,東京電力ホールディングス(株),10,2,値上がり率・出来高
8508,Ｊトラスト(株),11,2,値上がり率・出来高
8518,日本アジア投資(株),12,2,値上がり率・出来高増加率
4005,住友化学(株),13,2,値上がり率・出来高
3350,(株)メタプラネット,14,2,値上がり率・出来高
9508,九州電力(株),14,2,値上がり率・出来高
2266,六甲バター(株),15,2,値上がり率・出来高増加率
3664,(株)ＷＩＺＥ,15,2,値上がり率・出来高
3646,(株)駅探,16,2,値上がり率・出来高増加率
543A,ＡＲＣＨＩＯＮ(株),17,2,値上がり率・出来高
7709,クボテック(株),17,2,値上がり率・出来高
7865,ピープル(株),19,2,値上がり率・出来高増加率
603A,(株)アイ・グリッド・ソリューションズ,20,2,値上がり率・出来高
195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,21,2,値上がり率・出来高増加率
7162,アストマックス(株),23,2,値上がり率・出来高増加率
330A,(株)ＴａｌｅｎｔＸ,24,2,値上がり率・出来高増加率
9557,(株)エアークローゼット,25,2,値上がり率・出来高増加率
3031,(株)ラクーンホールディングス,27,2,値上がり率・出来高増加率
9509,北海道電力(株),30,2,値上がり率・出来高
4183,三井化学(株),31,2,値上がり率・出来高
1718,美樹工業(株),34,2,値上がり率・出来高増加率
4960,ケミプロ化成(株),37,2,値上がり率・出来高増加率
6085,アーキテクツ・スタジオ・ジャパン(株),42,2,値上がり率・出来高
5411,ＪＦＥホールディングス(株),44,2,値上がり率・出来高
412A,(NEXT FUNDS) 台湾イノベイティブ・テクノロジー50,45,2,値上がり率・出来高増加率
8053,住友商事(株),46,2,値上がり率・出来高
9503,関西電力(株),48,2,値上がり率・出来高
8139,(株)ナガホリ,49,2,値上がり率・出来高増加率
4188,三菱ケミカルグループ(株),51,2,値上がり率・出来高
7813,(株)プラッツ,57,2,値上がり率・出来高増加率
7261,マツダ(株),62,2,値上がり率・出来高
8995,(株)誠建設工業,62,2,値上がり率・出来高増加率
5020,ＥＮＥＯＳホールディングス(株),63,2,値上がり率・出来高
5711,三菱マテリアル(株),64,2,値上がり率・出来高
9504,中国電力(株),65,2,値上がり率・出来高
8031,三井物産(株),66,2,値上がり率・出来高
5019,出光興産(株),72,2,値上がり率・出来高
4902,コニカミノルタ(株),73,2,値上がり率・出来高
7630,(株)壱番屋,74,2,出来高・出来高増加率
9506,東北電力(株),82,2,値上がり率・出来高
8002,丸紅(株),89,2,値上がり率・出来高
1605,(株)ＩＮＰＥＸ,91,2,値上がり率・出来高
7670,オーウエル(株),93,2,値上がり率・出来高増加率
2894,石井食品(株),101,2,値上がり率・出来高増加率
1629,(NEXT FUNDS)商社･卸売上場投信,132,2,値上がり率・出来高増加率
2245,(NEXT FUNDS) ブルームバーグ 独国債(7-10年)(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
4075,ブレインズテクノロジー(株),2,1,値上がり率
492A,One ETF 日本国債 高クーポン(平均残存10年未満),2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
2016,iFreeETF 米国国債7-10年(H有),3,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
7694,(株)いつも,3,1,値上がり率
1360,日経平均ベア2倍上場投信,4,1,出来高
534A,NZAM 上場投信 NASDAQ100(H無),4,1,出来高増加率
496A,One ETF 日本国債 17-20年,5,1,出来高増加率
2513,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),6,1,出来高増加率
4597,ソレイジア・ファーマ(株),6,1,出来高
2031,NEXT NOTES 香港ハンセン･ダブル･ブルETN,7,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),7,1,出来高
2018,GX US REIT・トップ20,8,1,出来高増加率
6736,サン電子(株),8,1,値上がり率
2849,GX Morningstar 高配当 ESG-日本株式,9,1,出来高増加率
9434,ソフトバンク(株),9,1,出来高
2235,上場インデックスファンド米国株式(ダウ平均)H無,10,1,出来高増加率
4972,綜研化学(株),10,1,値上がり率
2846,(NEXT FUNDS) ダウ・ジョーンズ工業株30種(H有),11,1,出来高増加率
7201,日産自動車(株),11,1,出来高
5803,(株)フジクラ,12,1,出来高
2641,GX グローバルリーダーズ-日本株式,13,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高
6897,(株)ツインバード,14,1,出来高増加率
2847,GX 新成長インフラ-日本株式,15,1,出来高増加率
180A,GX 超長期米国債,16,1,出来高増加率
7532,(株)パン・パシフィック・インターナショナルホールディングス,16,1,出来高
585A,日本バリュー・ボトムアップ株式投資戦略,17,1,出来高増加率
285A,キオクシアホールディングス(株),18,1,出来高
609A,GX 総合商社&資源ビジネス-日本株式,18,1,値上がり率
7203,トヨタ自動車(株),19,1,出来高
363A,iFreeETF 英国FTSE100,21,1,出来高増加率
9984,ソフトバンクグループ(株),21,1,出来高
4755,楽天グループ(株),22,1,出来高
536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),22,1,出来高増加率
7826,(株)フルヤ金属,22,1,値上がり率
3856,Ａｂａｌａｎｃｅ(株),23,1,値上がり率
8136,(株)サンリオ,23,1,出来高
396A,業界改革厳選ETF REITイベント・ドリブン,24,1,出来高増加率
4689,ＬＩＮＥヤフー(株),24,1,出来高
5801,古河電気工業(株),25,1,出来高
2514,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H有),26,1,出来高増加率
3840,(株)ヴィクトン,26,1,値上がり率
6976,太陽誘電(株),26,1,出来高
6981,(株)村田製作所,27,1,出来高
2067,NEXT NOTES 野村AI ビジネス70(NR)ETN,28,1,出来高増加率
3103,ユニチカ(株),28,1,出来高
2517,MAXIS Jリート･コア上場投信,29,1,出来高増加率
3750,ＡＤＲバイオメディカルホールディングス(株),29,1,値上がり率
7011,三菱重工業(株),30,1,出来高
6155,高松機械工業(株),31,1,出来高増加率
7012,川崎重工業(株),31,1,出来高
2238,iFreeETF S&P500インバース,32,1,出来高増加率
3101,東洋紡(株),32,1,値上がり率
6758,ソニーグループ(株),32,1,出来高
4979,ＯＡＴアグリオ(株),33,1,値上がり率
7255,(株)桜井製作所,33,1,出来高増加率
8001,伊藤忠商事(株),33,1,出来高
2082,投資家経営者一心同体ETF,34,1,出来高増加率
7267,ホンダ,34,1,出来高
5802,住友電気工業(株),35,1,出来高
3970,(株)イノベーション,36,1,出来高増加率
