code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4082,第一稀元素化学工業(株),10,3,値上がり率・出来高・出来高増加率
6775,(株)ＴＢグループ,10,3,値上がり率・出来高・出来高増加率
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),12,3,値上がり率・出来高・出来高増加率
462A,(株)ＦＵＮＤＩＮＮＯ,1,2,値上がり率・出来高
6522,(株)アスタリスク,2,2,値上がり率・出来高
4564,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高
593A,(株)ティアフォー,4,2,値上がり率・出来高
3787,(株)テクノマセマティカル,5,2,値上がり率・出来高増加率
9236,ジャパンＭ＆Ａソリューション(株),5,2,値上がり率・出来高増加率
5029,サークレイス(株),6,2,値上がり率・出来高増加率
5803,(株)フジクラ,7,2,値上がり率・出来高
285A,キオクシアホールディングス(株),11,2,値上がり率・出来高
4392,ＦＩＧ(株),11,2,値上がり率・出来高
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),14,2,値上がり率・出来高
4052,フィーチャ(株),15,2,値上がり率・出来高増加率
2330,(株)フォーサイド,16,2,値上がり率・出来高増加率
5801,古河電気工業(株),17,2,値上がり率・出来高
6768,(株)タムラ製作所,17,2,値上がり率・出来高増加率
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),20,2,値上がり率・出来高
4414,(株)フレクト,21,2,値上がり率・出来高増加率
3103,ユニチカ(株),22,2,値上がり率・出来高
7078,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ(株),26,2,値上がり率・出来高増加率
2321,(株)ソフトフロントホールディングス,27,2,値上がり率・出来高増加率
581A,ＧＯ(株),27,2,値上がり率・出来高
2164,(株)地域新聞社,34,2,値上がり率・出来高増加率
4113,田岡化学工業(株),41,2,値上がり率・出来高増加率
6659,(株)メディアリンクス,46,2,値上がり率・出来高
6330,東洋エンジニアリング(株),52,2,値上がり率・出来高
1401,(株)エムビーエス,61,2,値上がり率・出来高増加率
1695,WisdomTree 小麦上場投信,62,2,値上がり率・出来高増加率
485A,(株)パワーエックス,96,2,値上がり率・出来高
3697,(株)ＳＨＩＦＴ,114,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,138,2,値上がり率・出来高
2086,NZAM 上場投信 S&P500(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
2525,NZAM 上場投信 日経225,2,1,出来高増加率
9432,ＮＴＴ(株),2,1,出来高
2095,GX S&P500配当貴族 (H有),3,1,出来高増加率
5242,(株)アイズ,3,1,値上がり率
1360,日経平均ベア2倍上場投信,4,1,出来高
