code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
8912,(株)エリアクエスト,3,3,値上がり率・出来高・出来高増加率
8746,ｕｎｂａｎｋｅｄ(株),1,2,値上がり率・出来高増加率
336A,ダイナミックマッププラットフォーム(株),2,2,値上がり率・出来高
520A,ジェイファーマ(株),3,2,値上がり率・出来高増加率
1360,日経平均ベア2倍上場投信,4,2,値上がり率・出来高
593A,(株)ティアフォー,5,2,値上がり率・出来高
4075,ブレインズテクノロジー(株),6,2,値上がり率・出来高増加率
4440,(株)ヴィッツ,6,2,値上がり率・出来高
4052,フィーチャ(株),9,2,値上がり率・出来高
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),10,2,値上がり率・出来高
338A,(株)ＺｅｎｍｕＴｅｃｈ,13,2,値上がり率・出来高増加率
8247,(株)大和,14,2,値上がり率・出来高増加率
9466,(株)アイドママーケティングコミュニケーション,14,2,値上がり率・出来高増加率
4976,東洋ドライルーブ(株),16,2,値上がり率・出来高増加率
6522,(株)アスタリスク,17,2,出来高・出来高増加率
2593,(株)伊藤園,19,2,値上がり率・出来高増加率
5268,旭コンクリート工業(株),22,2,値上がり率・出来高増加率
1459,楽天 ETF-日経ダブルインバース指数連動型,23,2,値上がり率・出来高
3083,スターシーズ(株),24,2,値上がり率・出来高増加率
265A,Ｈｍｃｏｍｍ(株),26,2,値上がり率・出来高増加率
1357,(NEXT FUNDS) 日経ダブルインバース上場投信,27,2,値上がり率・出来高
1685,WisdomTree エネルギー上場投信,28,2,値上がり率・出来高増加率
1356,TOPIXベア2倍上場投信,30,2,値上がり率・出来高
3577,東海染工(株),31,2,値上がり率・出来高増加率
4387,(株)ＺＵＵ,32,2,値上がり率・出来高増加率
9246,(株)プロジェクトホールディングス,38,2,値上がり率・出来高増加率
2492,(株)インフォマート,41,2,値上がり率・出来高
6538,(株)ディスラプターズ,42,2,値上がり率・出来高増加率
1690,WisdomTree WTI原油上場投信,43,2,値上がり率・出来高増加率
2983,(株)アールプランナー,55,2,値上がり率・出来高増加率
