code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4222,児玉化学工業(株),22,3,値上がり率・出来高・出来高増加率
194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,1,2,値上がり率・出来高増加率
3895,ハビックス(株),2,2,値上がり率・出来高増加率
3103,ユニチカ(株),3,2,値上がり率・出来高
2323,(株)ｆｏｎｆｕｎ,5,2,値上がり率・出来高増加率
7694,(株)いつも,9,2,値上がり率・出来高増加率
7957,フジコピアン(株),11,2,値上がり率・出来高増加率
584A,ＬｉＮＫＸ(株),12,2,値上がり率・出来高増加率
6981,(株)村田製作所,13,2,値上がり率・出来高
3131,シンデン・ハイテックス(株),14,2,値上がり率・出来高増加率
6340,澁谷工業(株),14,2,値上がり率・出来高増加率
7359,(株)東京通信グループ,15,2,値上がり率・出来高増加率
7426,(株)山大,16,2,値上がり率・出来高増加率
5951,ダイニチ工業(株),17,2,値上がり率・出来高増加率
4169,ＥＮＥＣＨＡＮＧＥ(株),18,2,値上がり率・出来高
6976,太陽誘電(株),19,2,値上がり率・出来高
2342,(株)トランスジェニックグループ,20,2,値上がり率・出来高増加率
7911,ＴＯＰＰＡＮホールディングス(株),23,2,値上がり率・出来高
6330,東洋エンジニアリング(株),29,2,値上がり率・出来高
3436,(株)ＳＵＭＣＯ,30,2,値上がり率・出来高
3099,(株)三越伊勢丹ホールディングス,31,2,出来高・出来高増加率
4593,(株)ヘリオス,31,2,値上がり率・出来高
8789,フィンテック　グローバル(株),39,2,値上がり率・出来高
4062,イビデン(株),43,2,値上がり率・出来高
8798,(株)アドバンスクリエイト,43,2,値上がり率・出来高増加率
3110,日東紡,68,2,値上がり率・出来高
6141,ＤＭＧ森精機(株),76,2,出来高・出来高増加率
5380,新東(株),80,2,値上がり率・出来高増加率
3409,(株)北紡,98,2,値上がり率・出来高増加率
2843,上場インデックスファンド豪州国債(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
7363,(株)ベビーカレンダー,2,1,値上がり率
9432,ＮＴＴ(株),2,1,出来高
4564,オンコセラピー・サイエンス(株),3,1,出来高
611A,One ETF 日本国債27-30年,3,1,出来高増加率
1360,日経平均ベア2倍上場投信,4,1,出来高
146A,コロンビア・ワークス(株),4,1,値上がり率
381A,iFreeETF 米国国債3-5年(H無),4,1,出来高増加率
2097,GX レジデンシャル・J-REIT,5,1,出来高増加率
9434,ソフトバンク(株),5,1,出来高
4597,ソレイジア・ファーマ(株),6,1,出来高
7057,(株)エヌ・シー・エヌ,6,1,出来高増加率
5803,(株)フジクラ,7,1,出来高
585A,日本バリュー・ボトムアップ株式投資戦略,7,1,出来高増加率
6027,弁護士ドットコム(株),7,1,値上がり率
285A,キオクシアホールディングス(株),8,1,出来高
4255,ＴＨＥＣＯＯ(株),8,1,値上がり率
8077,トルク(株),8,1,出来高増加率
2047,NEXT NOTES インドNifty・ベア ETN,9,1,出来高増加率
5401,日本製鉄(株),9,1,出来高
2518,(NEXT FUNDS) MSCI日本株女性活躍(セレクト)上場投信,10,1,出来高増加率
4588,オンコリスバイオファーマ(株),10,1,値上がり率
543A,ＡＲＣＨＩＯＮ(株),10,1,出来高
6862,ミナトホールディングス(株),11,1,値上がり率
8729,ソニーフィナンシャルグループ(株),11,1,出来高
258A,SMT ETF国内リート厳選投資アクティブ,12,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,12,1,出来高
2096,GX オフィス・J-REIT,13,1,出来高増加率
3277,(株)サンセイランディック,13,1,値上がり率
8136,(株)サンリオ,14,1,出来高
3551,ダイニック(株),15,1,値上がり率
5801,古河電気工業(株),15,1,出来高
4755,楽天グループ(株),16,1,出来高
7059,(株)コプロ・ホールディングス,17,1,値上がり率
9501,東京電力ホールディングス(株),17,1,出来高
5987,(株)オーネックス,18,1,出来高増加率
7201,日産自動車(株),18,1,出来高
2557,SMDAM トピックス上場投信,19,1,出来高増加率
9342,(株)スマサポ,20,1,出来高増加率
1349,ABF 汎アジア債券インデックス･ファンド,21,1,出来高増加率
6287,(株)サトー,21,1,値上がり率
9984,ソフトバンクグループ(株),21,1,出来高
1599,iFreeETF JPX日経400,22,1,出来高増加率
5802,住友電気工業(株),22,1,出来高
3664,(株)ＷＩＺＥ,23,1,出来高
9365,トレーディア(株),23,1,出来高増加率
2513,(NEXT FUNDS)外国株式･MSCI-KOKUSAI(H無),24,1,出来高増加率
6779,日本電波工業(株),24,1,値上がり率
7011,三菱重工業(株),24,1,出来高
6276,シリウスビジョン(株),25,1,値上がり率
7203,トヨタ自動車(株),25,1,出来高
4396,(株)システムサポートホールディングス,26,1,値上がり率
4689,ＬＩＮＥヤフー(株),26,1,出来高
7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ(株),26,1,出来高増加率
2489,(株)アドウェイズ,27,1,値上がり率
3682,エンカレッジ・テクノロジ(株),27,1,出来高増加率
5016,ＪＸ金属(株),27,1,出来高
1652,iFreeETF MSCI日本株女性活躍指数(WIN),28,1,出来高増加率
7013,(株)ＩＨＩ,28,1,出来高
2530,MAXIS HuaAn中国株式(上海180A株)上場投信,29,1,出来高増加率
6758,ソニーグループ(株),29,1,出来高
2138,クルーズ(株),30,1,出来高増加率
6969,松尾電機(株),30,1,値上がり率
4193,(株)ファブリカホールディングス,31,1,出来高増加率
4751,(株)サイバーエージェント,32,1,出来高
5870,(株)ナルネットコミュニケーションズ,32,1,値上がり率
1579,日経平均ブル2倍上場投信,33,1,出来高
2634,(NEXT FUNDS) S&P500(H有)連動型上場投信,33,1,出来高増加率
3723,日本ファルコム(株),33,1,値上がり率
2241,MAXIS NYダウ上場投信,34,1,出来高増加率
3350,(株)メタプラネット,34,1,出来高
5208,(株)有沢製作所,34,1,値上がり率
234A,GX MSCI キャッシュフローキング-日本株式,35,1,出来高増加率
6902,(株)デンソー,35,1,出来高
7069,(株)サイバー・バズ,35,1,値上がり率
4565,ネクセラファーマ(株),36,1,値上がり率
7267,ホンダ,36,1,出来高
2565,GX ロジスティクス・J-REIT,37,1,出来高増加率
2962,(株)テクニスコ,37,1,値上がり率
8316,(株)三井住友フィナンシャルグループ,37,1,出来高
7012,川崎重工業(株),38,1,出来高
8338,(株)筑波銀行,38,1,値上がり率
9221,フルハシＥＰＯ(株),38,1,出来高増加率
6723,ルネサスエレクトロニクス(株),39,1,出来高
6492,岡野バルブ製造(株),40,1,値上がり率
8308,(株)りそなホールディングス,40,1,出来高
1398,SMDAM 東証REIT指数上場投信,41,1,出来高増加率
2181,パーソルホールディングス(株),41,1,出来高
