code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
3810,サイバーステップホールディングス(株),10,3,値上がり率・出来高・出来高増加率
5103,昭和ホールディングス(株),12,3,値上がり率・出来高・出来高増加率
4443,Ｓａｎｓａｎ(株),20,3,値上がり率・出来高・出来高増加率
3996,サインポスト(株),1,2,値上がり率・出来高増加率
4418,(株)ＪＤＳＣ,2,2,値上がり率・出来高増加率
6836,ぷらっとホーム(株),3,2,値上がり率・出来高増加率
4174,(株)アピリッツ,4,2,値上がり率・出来高増加率
3177,(株)ありがとうサービス,8,2,値上がり率・出来高増加率
3133,(株)海帆,9,2,値上がり率・出来高
4819,(株)デジタルガレージ,11,2,値上がり率・出来高増加率
2164,(株)地域新聞社,12,2,値上がり率・出来高増加率
4889,(株)レナサイエンス,14,2,値上がり率・出来高増加率
3350,(株)メタプラネット,18,2,値上がり率・出来高
4259,(株)エクサウィザーズ,18,2,値上がり率・出来高
9444,(株)トーシンホールディングス,18,2,値上がり率・出来高増加率
7042,(株)アクセスグループ・ホールディングス,22,2,値上がり率・出来高増加率
2338,クオンタムソリューションズ(株),24,2,値上がり率・出来高増加率
4391,ロジザード(株),26,2,値上がり率・出来高増加率
4432,ウイングアーク１ｓｔ(株),27,2,値上がり率・出来高増加率
195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,31,2,値上がり率・出来高増加率
3664,(株)ＷＩＺＥ,31,2,値上がり率・出来高
7847,(株)グラファイトデザイン,33,2,値上がり率・出来高増加率
5029,サークレイス(株),38,2,値上がり率・出来高増加率
7345,(株)アイ・パートナーズフィナンシャル,41,2,値上がり率・出来高増加率
7803,(株)ブシロード,46,2,値上がり率・出来高
1690,WisdomTree WTI原油上場投信,51,2,値上がり率・出来高増加率
7036,(株)イーエムネットジャパン,58,2,値上がり率・出来高増加率
9278,ブックオフグループホールディングス(株),60,2,値上がり率・出来高増加率
7673,ダイコー通産(株),69,2,値上がり率・出来高増加率
1605,(株)ＩＮＰＥＸ,70,2,値上がり率・出来高
304A,フォルシア(株),75,2,値上がり率・出来高増加率
4680,(株)ラウンドワン,76,2,値上がり率・出来高
4911,(株)資生堂,79,2,値上がり率・出来高
6029,アトラグループ(株),82,2,値上がり率・出来高増加率
9837,モリト(株),83,2,値上がり率・出来高増加率
4440,(株)ヴィッツ,89,2,値上がり率・出来高増加率
9107,川崎汽船(株),96,2,値上がり率・出来高
2413,エムスリー(株),101,2,値上がり率・出来高
9308,乾汽船(株),126,2,値上がり率・出来高増加率
2216,カンロ(株),131,2,値上がり率・出来高増加率
2089,NZAM 上場投信 DAX(H有),1,1,出来高増加率
8918,(株)ランド,1,1,出来高
1360,日経平均ベア2倍上場投信,2,1,出来高
381A,iFreeETF 米国国債3-5年(H無),2,1,出来高増加率
2259,iシェアーズ フランス国債7-10年(H有),3,1,出来高増加率
9432,ＮＴＴ(株),3,1,出来高
2862,上場インデックスファンドフランス国債(H有),4,1,出来高増加率
4564,オンコセラピー・サイエンス(株),4,1,出来高
2526,NZAM 上場投信 JPX日経400,5,1,出来高増加率
4381,ビープラッツ(株),5,1,値上がり率
8729,ソニーフィナンシャルグループ(株),5,1,出来高
2627,GX eコマース-日本株式,6,1,出来高増加率
4199,ワンダープラネット(株),6,1,値上がり率
9434,ソフトバンク(株),6,1,出来高
4597,ソレイジア・ファーマ(株),7,1,出来高
539A,NZAM 上場投信 海外債券(FTSE WGBI除く日本)(H無),7,1,出来高増加率
600A,ニッセイ ETF ラッセル2000,7,1,値上がり率
2861,上場インデックスファンドフランス国債(H無),8,1,出来高増加率
9984,ソフトバンクグループ(株),8,1,出来高
2623,iシェアーズ ユーロ建て投資適格社債(H有),9,1,出来高増加率
285A,キオクシアホールディングス(株),9,1,出来高
379A,GX S&P500 (ダイナミック・プロテクション),10,1,出来高増加率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高
495A,One ETF 日本国債 7-10年,11,1,出来高増加率
