code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
6753,シャープ(株),11,3,値上がり率・出来高・出来高増加率
9229,(株)サンウェルズ,14,3,値上がり率・出来高・出来高増加率
4882,(株)ペルセウスプロテオミクス,20,3,値上がり率・出来高・出来高増加率
6897,(株)ツインバード,2,2,値上がり率・出来高増加率
6740,(株)ジャパンディスプレイ,3,2,値上がり率・出来高
8136,(株)サンリオ,4,2,出来高・出来高増加率
9854,愛眼(株),7,2,値上がり率・出来高増加率
5367,(株)ニッカトー,9,2,値上がり率・出来高増加率
6977,(株)日本抵抗器製作所,10,2,値上がり率・出来高増加率
3544,サツドラホールディングス(株),12,2,値上がり率・出来高増加率
7878,(株)光・彩,13,2,値上がり率・出来高増加率
5721,エスクリプトエナジー(株),15,2,値上がり率・出来高
581A,ＧＯ(株),16,2,値上がり率・出来高
1366,iFreeETF 日経平均ダブルインバース・インデックス,21,2,値上がり率・出来高
5216,(株)倉元製作所,21,2,値上がり率・出来高
6752,パナソニック　ホールディングス(株),23,2,値上がり率・出来高
6758,ソニーグループ(株),27,2,値上がり率・出来高
3440,日創グループ(株),34,2,値上がり率・出来高増加率
3970,(株)イノベーション,37,2,値上がり率・出来高増加率
6384,(株)昭和真空,39,2,値上がり率・出来高増加率
5582,(株)グリッド,41,2,値上がり率・出来高増加率
6276,シリウスビジョン(株),44,2,値上がり率・出来高増加率
3280,(株)エストラスト,47,2,値上がり率・出来高増加率
8946,(株)ＡＳＩＡＮ　ＳＴＡＲ,49,2,値上がり率・出来高増加率
6701,ＮＥＣ,52,2,値上がり率・出来高
3237,(株)イントランス,57,2,出来高・出来高増加率
3086,Ｊ．フロント　リテイリング(株),80,2,値上がり率・出来高
5971,(株)共和工業所,81,2,値上がり率・出来高増加率
1472,(NEXT FUNDS)JPX日経400ダブルインバース,89,2,値上がり率・出来高増加率
9171,栗林商船(株),91,2,値上がり率・出来高増加率
2146,ＵＴグループ(株),95,2,値上がり率・出来高
6366,千代田化工建設(株),107,2,値上がり率・出来高
4911,(株)資生堂,141,2,値上がり率・出来高
1483,iシェアーズ JPX/S&P 設備･人材投資ETF,1,1,出来高増加率
6181,タメニー(株),1,1,値上がり率
8918,(株)ランド,1,1,出来高
1360,日経平均ベア2倍上場投信,2,1,出来高
1498,One ETF ESG,2,1,出来高増加率
381A,iFreeETF 米国国債3-5年(H無),3,1,出来高増加率
9432,ＮＴＴ(株),3,1,出来高
496A,One ETF 日本国債 17-20年,4,1,出来高増加率
584A,ＬｉＮＫＸ(株),4,1,値上がり率
2089,NZAM 上場投信 DAX(H有),5,1,出来高増加率
4564,オンコセラピー・サイエンス(株),5,1,出来高
4664,ＲＳＣ,5,1,値上がり率
180A,GX 超長期米国債,6,1,出来高増加率
9256,(株)サクシード,6,1,値上がり率
2018,GX US REIT・トップ20,7,1,出来高増加率
4597,ソレイジア・ファーマ(株),7,1,出来高
281A,インフォメティス(株),8,1,値上がり率
5803,(株)フジクラ,8,1,出来高
9376,(株)ユーラシア旅行社,8,1,出来高増加率
566A,iFreeETF ブルームバーグ日本株(除く金融)高配当50,9,1,出来高増加率
9434,ソフトバンク(株),9,1,出来高
7555,(株)大田花き,10,1,出来高増加率
9501,東京電力ホールディングス(株),10,1,出来高
285A,キオクシアホールディングス(株),11,1,出来高
2961,日本調理機(株),12,1,値上がり率
9984,ソフトバンクグループ(株),12,1,出来高
2082,投資家経営者一心同体ETF,13,1,出来高増加率
7201,日産自動車(株),13,1,出来高
2019,GX 米国優先証券(隔月分配型),14,1,出来高増加率
8729,ソニーフィナンシャルグループ(株),14,1,出来高
5016,ＪＸ金属(株),15,1,出来高
1356,TOPIXベア2倍上場投信,16,1,出来高
9691,(株)両毛システムズ,16,1,出来高増加率
1459,楽天 ETF-日経ダブルインバース指数連動型,17,1,出来高
460A,ＢＲＡＮＵ(株),17,1,値上がり率
9625,(株)セレスポ,17,1,出来高増加率
2090,NZAM 上場投信 米国国債7-10年(H有),18,1,出来高増加率
4179,(株)ジーネクスト,18,1,値上がり率
8306,(株)三菱ＵＦＪフィナンシャル・グループ,18,1,出来高
1306,(NEXT FUNDS)TOPIX連動型上場投信,19,1,出来高
149A,(株)シンカ,19,1,出来高増加率
2554,(NEXT FUNDS)米国投資適格社債(1-10年)(H有),20,1,出来高増加率
7203,トヨタ自動車(株),20,1,出来高
291A,(株)リスキル,21,1,出来高増加率
1579,日経平均ブル2倍上場投信,22,1,出来高
3997,(株)トレードワークス,22,1,値上がり率
459A,野村 高利回りJリート指数ETF,22,1,出来高増加率
2789,(株)カルラ,23,1,出来高増加率
7245,大同メタル工業(株),23,1,値上がり率
141A,(株)トライアルホールディングス,24,1,値上がり率
5401,日本製鉄(株),24,1,出来高
5458,高砂鐵工(株),24,1,出来高増加率
3565,アセンテック(株),25,1,値上がり率
4381,ビープラッツ(株),25,1,出来高増加率
6981,(株)村田製作所,25,1,出来高
